person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
aubry-o,Aubry,O. Aubry; Octave Aubry,2,2,3,administrateur,1924,1926,Autres sociétés; Documentation générale (par ordre chronologique)
dewez,Dewez,Dewez,2,2,3,administrateur,1935,1937,Documentation générale (par ordre chronologique); Mines et métallurgie
crowther-t,Crowther,Crowther; Tom Crowther,2,2,3,administrateur,1937,1951,Autres sociétés; Documentation générale (par ordre chronologique)
bernheim-l,Bernheim,L. Bernheim,2,2,3,administrateur,1910,1914,Mines et métallurgie
forsyth-j,Forsyth,James Forsyth,2,2,2,administrateur,1922,1926,Documentation générale (par ordre chronologique)
esq,Esq,Esq,2,2,2,administrateur,1922,1926,Documentation générale (par ordre chronologique)
huet-a,Huet,A. Huet,2,2,2,administrateur,1922,1937,Documentation générale (par ordre chronologique)
industrielles-e,industrielles,Entreprises industrielles,2,2,2,administrateur,1922,1951,Documentation générale (par ordre chronologique)
lt-col-tom-crowther,Lt-Col. Tom Crowther,Lt-Col. Tom Crowther,2,2,2,administrateur,1919,1922,Autres sociétés; Documentation générale (par ordre chronologique)
revel-c,Revel,Ch. Revel; Charles Revel,2,2,2,administrateur_delegue,1926,1926,Documentation générale (par ordre chronologique)
ad-unger,Ad. Unger,Ad. Unger,2,2,2,administrateur,1926,1926,Documentation générale (par ordre chronologique)
lizotte-a,Lizotte,Albert Lizotte,2,2,2,administrateur,1922,1926,Autres sociétés; Documentation générale (par ordre chronologique)
larcher-m,Larcher,Marc Larcher,2,2,2,administrateur,1922,1926,Autres sociétés; Documentation générale (par ordre chronologique)
lafon-m,Lafon,Maurice Lafon,2,2,2,administrateur,1922,1926,Autres sociétés; Documentation générale (par ordre chronologique)
barrau-a,Barrau,Adolphe Barrau,2,2,2,president,1926,1937,Documentation générale (par ordre chronologique)
poilay-e,Poilay,Edwin Poilay,2,2,2,administrateur,1926,1951,Documentation générale (par ordre chronologique)
mauclet-j,Mauclet,Jean Mauclet,2,2,2,administrateur,1925,1926,Autres sociétés; Documentation générale (par ordre chronologique)
hagen-n,Hagen,Nicolas Hagen,2,2,2,administrateur,1926,1937,Documentation générale (par ordre chronologique)
loste,Loste,Loste,2,2,2,administrateur,1936,1937,Documentation générale (par ordre chronologique); Mines et métallurgie
van-bree-v,Van-Brée,V. Van-Brée,2,2,2,administrateur,1936,1937,Documentation générale (par ordre chronologique); Mines et métallurgie
verge,Vergé,Vergé,2,2,2,administrateur,1936,1937,Documentation générale (par ordre chronologique); Mines et métallurgie
prevet-j,Prevet,Jules Prevet,2,2,2,administrateur,1898,1903,Autres sociétés; Mines et métallurgie
pardon-n,Pardon,Noël Pardon,2,2,2,administrateur,1898,1901,Autres sociétés
leonino-e,Léonino,E. Leonino; Emmanuel Léonino; Leonino; Léonino,1,1,6,administrateur,1906,1938,Documentation générale (par ordre chronologique); Mines et métallurgie
bouchayer-h,Bouchayer,H. Bouchayer; Hippolyte Bouchayer,1,1,5,administrateur,1926,1945,Documentation générale (par ordre chronologique); Mines et métallurgie
laurent-j,Laurent,J. Laurent,1,1,5,administrateur,1940,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
verge-e,Vergé,E. Vergé,1,1,5,administrateur,1938,1953,Mines et métallurgie
de-fenoyl-j,de Fenoyl,Jacques de Fenoyl; de Fenoyl,1,1,4,administrateur,1913,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
tambour-e,Tambour,Ernest Tambour; Tambour,1,1,4,president,1906,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
heurteau-e,Heurteau,E. Heurteau; Émile Heurteau,1,1,4,administrateur,1922,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
zaharoff-b,Zaharoff,B. Zaharoff,1,1,4,administrateur,1922,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
davis-e,Davis,Edmund Davis,1,1,4,president,1922,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
charpillon-l,Charpillon,L. Charpillon; Louis Charpillon,1,1,4,administrateur_delegue,1922,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
delage-m,Delage,Marcel Delage,1,1,4,administrateur,1922,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
ungemach-h,Ungemach,Henri Ungemach,1,1,4,administrateur,1922,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
contal,Contal,Contal,1,1,4,administrateur,1936,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
thurneyssen,Thurneyssen,Thurneyssen,1,1,4,administrateur,1936,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
puerari-j,Puerari,J. Puerari; Jacques Puerari,1,1,4,administrateur,1948,1953,Documentation générale (par ordre chronologique); Mines et métallurgie
pannetier-g,Pannetier,G. Pannetier,1,1,4,administrateur,1940,1953,Mines et métallurgie
desoutter-l,Desoutter,Léon Desoutter,1,1,3,president,1920,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
giot-h,Giot,Henri Giot,1,1,3,administrateur_delegue,1920,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
carrier-m,Carrier,Maurice Carrier,1,1,3,administrateur,1922,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
guyot-sionnest-e,Guyot-Sionnest,E. Guyot-Sionnest,1,1,3,administrateur,1922,1926,Documentation générale (par ordre chronologique); Mines et métallurgie
mirabaud-p-pierre,Mirabaud,Pierre Mirabaud,1,1,3,administrateur,1922,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
arnavon-j,Arnavon,Jacques Arnavon,1,1,3,administrateur,1926,1951,Documentation générale (par ordre chronologique)
allegre-l-louis,Allègre,Louis Allègre,1,1,3,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
coste-p,Coste,P. Coste,1,1,3,administrateur,1951,1953,Documentation générale (par ordre chronologique); Mines et métallurgie
robiliart-h,Robiliart,H. Robiliart; Robiliart,1,1,3,administrateur,1951,1953,Documentation générale (par ordre chronologique); Mines et métallurgie
demoinet-h,Demoinet,H. Demoinet,1,1,2,president,1922,1926,Documentation générale (par ordre chronologique)
leyraud-p,Leyraud,P. Leyraud,1,1,2,administrateur_delegue,1922,1926,Documentation générale (par ordre chronologique)
brault-a,Brault,A. Brault,1,1,2,administrateur,1922,1926,Documentation générale (par ordre chronologique)
crepieux-jamin-j,Crépieux-Jamin,J. Crépieux-Jamin,1,1,2,administrateur,1922,1926,Documentation générale (par ordre chronologique)
ballande,Ballande,Ballande,1,1,2,administrateur,1913,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
desoutter-e,Desoutter,Eugène Desoutter,1,1,2,administrateur,1920,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
soula-a,Soula,A. Soula,1,1,2,administrateur,1922,1922,Autres sociétés; Documentation générale (par ordre chronologique)
leveque-p,Levêque,P. Levêque,1,1,2,administrateur,1922,1922,Autres sociétés; Documentation générale (par ordre chronologique)
larcher,Larcher,Larcher,1,1,2,administrateur,1922,1922,Autres sociétés; Documentation générale (par ordre chronologique)
paris,PARIS),? Paris; PARIS),2,1,2,directeur,1922,1948,Documentation générale (par ordre chronologique); Mines et métallurgie
gomel-c,Gomel,Ch. Gomel,1,1,2,vice_president,1922,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
censeur-ste-generale,censeur Sté générale],censeur Sté générale],1,1,2,administrateur,1922,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
chitarin-s,Chitarin,S. Chitarin,1,1,2,administrateur,1922,1922,Documentation générale (par ordre chronologique); Mines et métallurgie
collier-de-la-marliere,Collier de la Marlière,Collier de la Marlière,1,1,2,administrateur,1926,1937,Documentation générale (par ordre chronologique)
berge-j,Berge,Jacques Berge,1,1,2,administrateur,1926,1937,Documentation générale (par ordre chronologique)
corbin-de-mangoux-a,Corbin de Mangoux,Corbin de Mangoux,1,1,2,president,1937,1951,Documentation générale (par ordre chronologique)
herbette-f,Herbette,François Herbette,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique)
le-chenadec-j,Le Chenadec,Jean Le Chenadec,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique)
nicholls-g,Nicholls,Gordon Nicholls,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique)
maillet,Maillet,Maillet,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique)
gueneau-c,Guéneau,Ch. Guéneau,1,1,2,administrateur,1937,1964,Documentation générale (par ordre chronologique); Mines et métallurgie
poilay-h,Poilay,H. Poilay,1,1,2,administrateur,1937,1964,Documentation générale (par ordre chronologique); Mines et métallurgie
emily-j,Émily,J. Émily,1,1,2,president,1932,1937,Documentation générale (par ordre chronologique); Mines et métallurgie
feillet-j,Feillet,J. Feillet,1,1,2,administrateur,1932,1937,Documentation générale (par ordre chronologique); Mines et métallurgie
jocteur-m,Jocteur,Jocteur; Marius Jocteur,1,1,2,administrateur,1932,1932,Documentation générale (par ordre chronologique)
du-castel-e,du Castel,Étienne du Castel,1,1,2,president_directeur_general,1951,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
d-etudes-minieres-en-extreme-orient-s,d'études minières en Extrême- Orient,Sté d'études minières en Extrême- Orient,1,1,2,administrateur,1951,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
emm-verge,Emm. Vergé,Emm. Vergé,1,1,2,administrateur,1951,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
ropadzi-a,Ropadzi,A. Ropadzi,1,1,2,president,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
thurneyssen-g,Thurneyssen,G. Thurneyssen,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
meyer,Meyer,Meyer,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
miniere-caledonienne-s,Minière calédonienne,Sté Minière calédonienne,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
dehesdin-c,Dehesdin,Ch. Dehesdin,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
piren-a,Piren,A. Piren,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
vois-p,Vois,P. Vois,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
lefevre-l,Lefèvre,L. Lefèvre,1,1,2,administrateur,1937,1951,Documentation générale (par ordre chronologique); Mines et métallurgie
ninet-r,Ninet,Robert Ninet,1,1,2,president,1951,1951,Autres sociétés; Documentation générale (par ordre chronologique)
breton-g,Breton,G. Breton,1,1,2,administrateur,1931,1933,Autres sociétés
loste-e,Loste,E. Loste,1,1,2,administrateur,1931,1933,Autres sociétés
mallet-h,Mallet. 9,H. Mallet; H. Mallet. 9,1,1,2,administrateur,1931,1933,Autres sociétés
higginson-j,Higginson,J. Higginson; John Higginson,1,1,2,administrateur,1882,1882,Mines et métallurgie
cornelis-de-witt-h,Cornélis de Witt,Cornélis de Witt; Henri Cornélis de Witt,1,1,2,administrateur,1906,1922,Mines et métallurgie
de-la-ville-le-roulx-p,de la Ville le Roulx,Pierre de La Ville Le Roulx; Pierre de la Ville le Roulx,1,1,2,administrateur,1922,1922,Mines et métallurgie
chabrol,Chabrol,Chabrol,1,1,2,administrateur,1938,1940,Mines et métallurgie
javary-p,Javary,P. Javary; P.-E. Javary,1,1,2,administrateur,1938,1940,Mines et métallurgie
borduge-m,Borduge,Borduge,1,1,2,administrateur,1940,1945,Mines et métallurgie
singer-f,Singer,F. M. Singer,1,1,2,administrateur,1911,1912,Mines et métallurgie
burns-j,Burns,James Burns,1,1,1,administrateur,1922,1922,Documentation générale (par ordre chronologique)
j-t-walker-h,J.-T. Walker,Hon J.-T. Walker,1,1,1,administrateur,1922,1922,Documentation générale (par ordre chronologique)
hon-lord-inchcape-r,Hon. Lord Inchcape,Right Hon. Lord Inchcape,1,1,1,administrateur,1922,1922,Documentation générale (par ordre chronologique)
c-amsden-esq-t,C. Amsden Esq,Théodore C. Amsden Esq,1,1,1,administrateur,1922,1922,Documentation générale (par ordre chronologique)
ozoux-c,Ozoux,Charles Ozoux,1,1,1,president,1922,1922,Documentation générale (par ordre chronologique)
pelatan-e,Pelatan,Élisabeth Pelatan,1,1,1,administrateur,1922,1922,Documentation générale (par ordre chronologique)
faure-e,Faure,Émile Faure,1,1,1,administrateur,1922,1922,Documentation générale (par ordre chronologique)
criny-de-verteuil-l,Criny de Verteuil,Léonce Criny de Verteuil,1,1,1,administrateur,1922,1922,Documentation générale (par ordre chronologique)
auvray-a,Auvray,A. Auvray,1,1,1,administrateur_delegue,1922,1922,Documentation générale (par ordre chronologique)
hon-lord-inch-cape-r,Hon. Lord Inch- cape,Right Hon. Lord Inch- cape,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
theodore-c-amsden-esq,Théodore-C. Amsden Esq,Théodore-C. Amsden Esq,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
armstrong-l,Armstrong,L. Armstrong,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
allegre-r,Allègre,Robert Allègre,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
artaud-a-adrien,Artaud,Adrien Artaud,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
gerdret-g,Gerdret,G. Gerdret,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
horton-g,Horton,Georges Horton,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
laivie-e,Laivie,E. Laivie,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
ed-picanon,Ed. Picanon,Ed. Picanon,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
grande-rue,Grande-Rue,Grande-Rue,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
roubaix,ROUBAIX,ROUBAIX,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
lafont,Lafont,Lafont,1,1,1,president,1926,1926,Documentation générale (par ordre chronologique)
bernast-a,Bernast,Alexis Bernast,1,1,1,vice_president,1926,1926,Documentation générale (par ordre chronologique)
delesalle-s,Delesalle,Stanislas Delesalle,1,1,1,vice_president,1926,1926,Documentation générale (par ordre chronologique)
dathis,Dathis,Dathis,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
dubus-m,Dubus,Dubus,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
barrau-g,Barrau,Gabriel Barrau,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
indochinoise-de-commerce-s,indochinoise de commerce,Sté indochinoise de commerce,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
aupied-c,Aupied,Ch. Aupied,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
fischer-a,Fischer,Fischer,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
laure-e,Laure,Émile Laure,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
a-molinier-j,A. Molinier,Jean A. Molinier,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
pelatan-j,Pelatan,Jacques Pelatan,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
jobin-p,Jobin,P. Jobin,1,1,1,administrateur_delegue,1926,1926,Documentation générale (par ordre chronologique)
philbert-h,Philbert,H. Philbert,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
carrier,Carrier,Carrier,1,1,1,vice_president,1926,1926,Documentation générale (par ordre chronologique)
aron-s,Aron,S. Aron,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
scote-f,Scote,F. Scote,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
laubreaux-h,Laubreaux,H. Laubreaux,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
lachaize,Lachaize,Lachaize,1,1,1,administrateur,1926,1926,Documentation générale (par ordre chronologique)
jameau-j,Jameau,J. Jameau,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
pinelli-j,Pinelli,J. Pinelli,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
maguin,Maguin,Maguin,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
caillard-e,Caillard,Edmond Caillard,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
coursin-j,Coursin,J. Coursin,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
ollivaud-g,Ollivaud,Gaëtan Ollivaud,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
reverce-l,Reverce,L. Reverce,1,1,1,vice_president,1937,1937,Documentation générale (par ordre chronologique)
johnston-t,Johnston,T. Johnston,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
daly-p,Daly,P. Daly,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
wright-t,Wright,T. Wright,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
rapatzi-j,Rapatzi,J. Rapatzi,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
gubbay-d,Gubbay,D. Gubbay,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
loisy,Loisy,Loisy,1,1,1,president,1937,1937,Documentation générale (par ordre chronologique)
allard,Allard,Allard,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
descemet,Descemet,Descemet,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
schoeffer,Schoeffer,Schoeffer,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
willier,Willier,Willier,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
lugagne,Lugagne,Lugagne,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
comptoirs-en-nouvelle-caledonie-b,COMPTOIRS en NOUVELLE-CALÉDONIE,Bentley COMPTOIRS en NOUVELLE-CALÉDONIE,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
laurent,Laurent,Laurent,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
chabrol-m,Chabrol,Maurice Chabrol,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
bernaud-m,Bernaud,Bernaud,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
eckard-e,Eckard,E. Eckard,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
emily-f,Emily,F. Emily,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
h-p-dix,H.- P. Dix,H.- P. Dix,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
lethiais-a,Lethiais,A.-P. Lethiais,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
prive-de-noumea,privé de Nouméa,privé de Nouméa,1,1,1,administrateur,1937,1937,Documentation générale (par ordre chronologique)
lennox-g,Lennox,Graham Lennox,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
colardeau,Colardeau,Colardeau,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
delaplane,Delaplane,Delaplane,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
fricotte,Fricotté,Fricotté,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
frouin,Frouin,Frouin,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
houdie,Houdié,Houdié,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
montmartre-m,Montmartre,Mission Montmartre,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
de-preville,De Préville,De Préville,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
freres-r,frères,Rodin frères,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
rolland-o,Rolland,O. Rolland,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
leeman,Leeman,Leeman,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
ed-poulllet,Ed. Poulllet,Ed. Poulllet,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
rimbert,Rimbert,Rimbert,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
goudard-l,Goudard,Goudard,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
gomez,Gomez,Gomez,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
calonne,Calonne,Calonne,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
cassin-r,Cassin,Cassin,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
freres-c,frères,Coulon frères,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
chapuis,Chapuis,Chapuis,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
houchard,Houchard,Houchard,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
catholique-du-canal-segond-m,catholique du canal Segond,Mission catholique du canal Segond,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
catholique-de-port-olry-m,catholique de Port-Olry,Mission catholique de Port-Olry,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
freres-n,frères,Naturel frères,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
ratard,Ratard,Ratard,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
russet,Russet,Russet,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
ed-deplanque,Ed. Déplanque,Ed. Déplanque,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
douyere-j,Douyère,J.-B. Douyère,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
eug-gardel,Eug. Gardel,Eug. Gardel,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
mazoyer,Mazoyer,Mazoyer,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
renevier,Renevier,Renevier,1,1,1,administrateur,1932,1932,Documentation générale (par ordre chronologique)
