company_id_1,company_id_2,period,weight,shared_directors
dubreuilh,indochinoiseelectricite,1914_1929,5,devaux-p-paul; hermenier-g; homberg-o; mettetal-f; plante-a
eauxelectriciteindochine,socindochinoiseelectricite,1914_1929,5,allain-m; chaumier-a; devaux-p-paul; homberg-o; plante-a
energieelectriqueindochinoise,socindochinoiseelectricite,1914_1929,5,allain-m; chaumier-a; devaux-p-paul; homberg-o; plante-a
internationaleplantationsfinanceactionnairesicaf,sicaf,1914_1929,5,blaess-w; estates-agency-r; grisar-a; malim-rubber-c-t; poirson-c
commercialeindochine,rizeriesextremeorient,1914_1929,5,michel-c; rauzy-p-paul; ville-e; ville-p; worms-e
commercenavigationextremeorient,succursalemarseille,1914_1929,5,bloch-a-achille; fernandez-g; gigon-papin-r; hoffet-h; launay-l
ccneo,succursalemarseille,1914_1929,5,fernandez-g; girot-h; hoffet-h; jessula-d; launay-l
denisfreresbordeaux,denisfreresindochine,1914_1929,5,benquey-m; de-ferry-f; denis-a-alphonse; denis-e-etienne; rousseau-h
ghmumm,vinicolechampagnesuccghmumm,1914_1929,5,delebart-g; destombes-j; dubonnet-e; lorthiois-j; vanoutryve-f
laquesindochinoises,laquesindochinoisesboulogneseine,1914_1929,5,bedat; chauviere; hermenier; mezieres; simoni-p
allumettes,socindochinoiseforestiereallumettes,1914_1929,5,biedermann-e; fabre; genasi-a; herold-w; mange-f-frederic
indochinoiseverrerieproduitschimiques,indochinoiseverrerieproduitschimiquescongmy,1914_1929,5,barondeau-g; carpentier-m; houtart-c; houtart-f; valtat-r
indochinoiseculturestropicales,plantationskantroioukantroy,1914_1929,5,deschars-l; guesde-p; lejeune-c; rheims-j; rueff-g
fonciereindochine,rizicolesoctrang,1914_1929,5,blanchard; jean-duclos-j; lasseigne-l; mazet-e; mazet-j
pecheriesindustriellesindochinesaigon,unionindochinoiseouunionindochinoise,1914_1929,5,bec-a; canque; cluzeau-b; gysin-a; porte
agencecollectiverepresentationsindustriellescommerciales,agencecollectiverepresentationsindustriellesindochine,1914_1929,4,cassagnavere-p; henry; mayer; terquem-e-emile
industriellechimieextremeorient,industriellechimieextremeorienthaiphong,1914_1929,4,delorme; deschars; paitel-g; simon-s
dubreuilh,eauxelectriciteindochine,1914_1929,4,devaux-p-paul; hermenier-g; homberg-o; plante-a
dubreuilh,socindochinoiseelectricite,1914_1929,4,devaux-p-paul; homberg-o; mettetal-f; plante-a
asiatiqueboissonsindigenes,distilleriesiindochine,1914_1929,4,calmette-a; fontaine-l-leonard; isnard-v; thion-de-la-chaume-r-rene
asiatiqueboissonsindigenes,socasiatiqueboissonsindigenes,1914_1929,4,fontaine-a; fontaine-l-leonard; husson; isnard-v
huileriesavonnerieextremeorient,rizeriesextremeorient,1914_1929,4,duclos; rauzy-p-paul; ville-e; ville-p
agricoleindustrielletourcham,hautsplateauxindochinois,1914_1929,4,jessula-d; jessula-j; launay-l; lis-a
optorg,vinicolechampagnesuccghmumm,1914_1929,4,destombes-j; lorthiois-j; schwob-d-hericourt-j-james; vanoutryve-f
colonialegrandsmagasins,unioncommercialeindochinoiseafricaine,1914_1929,4,estier-h; hecquet-g; vigne-g; vigne-j
francoannamitetextileexportation,manufacturecouverturestonkin,1914_1929,4,chavent; cotte-a; cotte-p; emery
delignon,etablissementsdelignon,1914_1929,4,boulant-a; chaumier-a; delignon-l; thierry-mieg-g
eauxelectriciteindochine,tramways,1914_1929,4,allain; allain-m; chaumier-a; hermenier-g
saigonnaisenavigationtransport,transportsautomobilescentreannam,1914_1929,4,guesde-p; lambert-l; rueff-g; triadou-c
fonciereindochine,transportsautomobilescentreannam,1914_1929,4,lasseigne-l; mazet-e; mazet-j; ville-e
allumettes,indochinoiseallumettes,1914_1929,4,fabre; genasi-a; herold-w; mange-f-frederic
indochinoiseallumettes,socindochinoiseforestiereallumettes,1914_1929,4,fabre; genasi-a; herold-w; mange-f-frederic
administration,plantationsheveaspreckchlongouprekchlong,1914_1929,4,d-ursel-f; de-laboulaye-e; guesde-p; rueff-g
indochinoiseculturestropicales,plantationsheveaspreckchlongouprekchlong,1914_1929,4,d-ursel-f; de-laboulaye-e; guesde-p; rueff-g
indochinoiseculturestropicales,unionelectriqueindochine,1914_1929,4,de-chambure-h; de-flers-f; furiet-c; guesde-p
plantationheveasindochinebola,rizicolesoctrang,1914_1929,4,bauge-l; charousset-l; charrin; lasseigne-l
fonciererizicolesoctrang,rizicolesoctrang,1914_1929,4,bertrand-g-georges; bertrand-g-gustave; beyssac-c; mazet-j
caoutchoucspadang,plantationsindochinoises,1914_1929,4,blanchard-p; de-rivaud-m-max; hallet-r; langlois-p-philippe
industriellechimieextremeorienthaiphong,tabacsindochine,1914_1929,3,hermenier; homberg; simon-s
creditfoncierindochine,tabacsindochine,1914_1929,3,fontaine-l; hermenier-g; homberg-o
distilleriesiindochine,distilleriesindochine,1914_1929,3,boyaval-l; chapsal; homberg-o
distilleriesiindochine,marchandisescoursroute,1914_1929,3,boyaval-l; chapsal; homberg-o
distilleriesiindochine,tabacsindochine,1914_1929,3,fontaine-a-auguste; fontaine-l-leonard; homberg-o
distilleriesiindochine,verreriesextremeorient,1914_1929,3,boyaval-l; fontaine-l-leonard; homberg-o
dragages,dragagestravauxpublics,1914_1929,3,homberg-o; may-e; rio-grande-do-sul-entreprises-generales-de-travaux
energieelectriqueindochinoise,tabacsindochine,1914_1929,3,hermenier; hermenier-g; homberg-o
financierecoloniale,sucreriesraffineriesindochinehiephoa,1914_1929,3,homberg-o; philippe-r-raymond; weill-d
indochinoiseculturestropicales,industriellechimieextremeorient,1914_1929,3,de-laboulaye-e; dufay-h; homberg-o
indochinoiseelectricite,tabacsindochine,1914_1929,3,hermenier; hermenier-g; homberg-o
indochinoisecommerceagriculturefinance,internationaleplantationsfinanceactionnairesicaf,1914_1929,3,blaess-w; grisar-a; poirson-c
commercialeindochine,huileriesavonnerieextremeorient,1914_1929,3,rauzy-p-paul; ville-e; ville-p
huileriesavonnerieextremeorient,rizeriesindochinoises,1914_1929,3,rauzy-p-paul; ville-e; ville-p
agricoleindustriellebencui,thesindochine,1914_1929,3,bernard-bruls-r; lionel-marie-j; masquelier-j
commercenavigationextremeorient,plantationsloc,1914_1929,3,bloch-a-achille; fernandez-g; launay-l
plantationsloc,succursalemarseille,1914_1929,3,bloch-a-achille; fernandez-g; launay-l
agricolesuzannah,ccneo,1914_1929,3,fernandez-g; girard-e; launay-l
agricolesuzannah,plantationsloc,1914_1929,3,fernandez-g; girard-e; launay-l
ccneo,commercenavigationextremeorient,1914_1929,3,fernandez-g; hoffet-h; launay-l
ccneo,plantationsloc,1914_1929,3,fernandez-g; girard-e; launay-l
agricoleindustriellecamtiem,agricoleindustrielletourcham,1914_1929,3,boyaval-l; launay-l; waespe-f
agricoleindustriellecamtiem,unionelectriqueindochine,1914_1929,3,boyaval-l; de-flers-f; launay-l
agricoleindustrielletourcham,agricolesuzannah,1914_1929,3,girard-e; launay-l; waespe-f
agricoleindustrielletourcham,ccneo,1914_1929,3,girard-e; jessula-d; launay-l
ghmumm,optorg,1914_1929,3,destombes-j; lorthiois-j; vanoutryve-f
ghmumm,vinicolechampagneghmumm,1914_1929,3,destombes-j; lorthiois-j; schwob-j
maritimeindochinoise,unioncommercialeindochinoiseafricaine,1914_1929,3,delpech-j; estier-h; vigne-j
asiatiqueafricaine,unioncommercialeindochinoiseafricaine,1914_1929,3,delpech-j-jean; estier-f; hecquet-g
commercialelaos,etudesexploitationsminieresindochine,1914_1929,3,bartholoni-r; brame-p; dupuy-e-emile
expansionextremeorient,laquesindochinoisesboulogneseine,1914_1929,3,bedat; cotonniere-du-tonkin-s; simoni-p
indochinoiseelectricite,laquesindochinoises,1914_1929,3,hermenier; hermenier-g; simoni-p
caoutchoucspadang,chargeursextremeorient,1914_1929,3,charbonnel-h; devisscher-j; raverat-g
chauxhydrauliqueslangtho,cimentsportlandartificielsindochine,1914_1929,3,candlot-e; ferrant-r; thion-de-la-chaume-r-rene
gommelaquejb,gommelaquejbphuto,1914_1929,3,chabot-p; lapadu-g; mange-l
honquan,indochinoiseculturestropicales,1914_1929,3,dufay-h; mitaranga; rocca-e
domainetabelyul,grandslacsindochine,1914_1929,3,denisse-p; hale; triadou-c
grandslacsindochine,transportsautomobilescentreannam,1914_1929,3,guesde-p; mazet-e; triadou-c
rizeriesextremeorient,transportsautomobilescentreannam,1914_1929,3,grammont-m-maxime; triadou-c; ville-e
indochinoiseculturestropicales,sucreriesraffineriesindochine,1914_1929,3,bouvier-r; fauconnier-h; guesde-p
caoutchoucsindochine,locninh,1914_1929,3,clerc-l; goutet-g; josse-a-adrien
unionelectriqueindochine,vitalimentscoloniaux,1914_1929,3,boyaval-l; poix-g; viaux-h
allumettes,forestierecommercialeannam,1914_1929,3,genasi-a; herold-w; mange-f-frederic
forestierecommercialeannam,indochinoiseallumettes,1914_1929,3,genasi-a; herold-w; mange-f-frederic
forestierecommercialeannam,socindochinoiseforestiereallumettes,1914_1929,3,genasi-a; herold-w; mange-f-frederic
industriellechimieextremeorient,minesorbaolac,1914_1929,3,chapuis-c; delorme-p; deschars-e
minesorbaolac,oxygeneacetyleneextremeorient,1914_1929,3,delorme-p; deschars-e; grand-dufay-c
administration,saigonnaisenavigationtransport,1914_1929,3,de-laboulaye-e; guesde-p; rueff-g
caoutchoucskompongthom,indochinoiseculturestropicales,1914_1929,3,de-laboulaye-e; deschars-l; lejeune-c
indochinoiseculturestropicales,saigonnaisenavigationtransport,1914_1929,3,de-laboulaye-e; guesde-p; rueff-g
plantationsheveaspreckchlongouprekchlong,saigonnaisenavigationtransport,1914_1929,3,de-laboulaye-e; guesde-p; rueff-g
plantationsheveasprekchlong,saigonnaisenavigationtransport,1914_1929,3,de-laboulaye-e; jacque-l; rueff-g
caoutchoucspadang,plantationsterresrouges,1914_1929,3,de-rivaud; hallet-a; ph-langlois
honquan,honquanxacatouxacat,1914_1929,3,bonnasse-j; fouque-j-joseph; rostand-a-auguste
administration,plantationskantroioukantroy,1914_1929,3,deschars-l; guesde-p; rueff-g
cotiereannam,denisfreresbordeaux,1914_1929,3,de-ferry-f; denis-e-etienne; rousseau-h
cotiereannam,denisfreresindochine,1914_1929,3,de-ferry-f; denis-e-etienne; rousseau-h
agricolethescafeskontumannam,financiereindochine,1914_1929,3,grammont-m-maxime; legrand-r; maspero-g
clermontferrand,rizicolesoctrang,1914_1929,3,bertrand-g-gustave; beyssac-c; jean-duclos-j
indochinoisegraphites,verreriesindochinecongmy,1914_1929,3,dumond-e-eugene; granval-a; gue-e
rizicolesoctrang,transportsautomobilescentreannam,1914_1929,3,lasseigne-l; mazet-e; mazet-j
distilleriesmazetindochine,fonciereindochine,1914_1929,3,mazet-e; mazet-j; petithuguenin-p
caoutchoucschamcarleu,caoutchoucsphuochoa,1914_1929,3,labbe-j; liandrat-f; outrey-e
agricoleindustriellecamtiem,indochinoiseculturestropicales,1914_1929,3,arnaud-de-vogue; chassaing-p; de-flers-f
clermontferrand,plantationsheveascaukhoi,1914_1929,3,ballous-p; bertrand-g-gustave; beyssac-c
banqueindochine,charbonnagestonkin,1914_1929,2,georges-picot-c; simon-s
banqueindochine,industriellechimieextremeorient,1914_1929,2,homberg-o; simon-s
banqueindochine,industriellechimieextremeorienthaiphong,1914_1929,2,homberg; simon-s
industriellechimieextremeorient,tabacsindochine,1914_1929,2,homberg-o; simon-s
anthracitestonkin,distilleriesiindochine,1914_1929,2,fontaine-l-leonard; homberg-o
anthracitestonkin,distilleriesindochine,1914_1929,2,fontaine-a; homberg-o
anthracitestonkin,industriellechimieextremeorient,1914_1929,2,fontaine-a; homberg-o
anthracitestonkin,marchandisescoursroute,1914_1929,2,fontaine-a; homberg-o
anthracitestonkin,tabacsindochine,1914_1929,2,fontaine-l-leonard; homberg-o
anthracitestonkin,verreriesextremeorient,1914_1929,2,fontaine-l-leonard; homberg-o
banqueindochine,cotonnieresaigon,1914_1929,2,homberg; homberg-o
banqueindochine,creditfoncierindochine,1914_1929,2,homberg-o; roume-e
caoutchoucsindochine,creditfoncierindochine,1914_1929,2,bernard-f; homberg-o
caoutchoucsindochine,distilleriesiindochine,1914_1929,2,homberg-o; thion-de-la-chaume-r-rene
caoutchoucsindochine,etudestramwaybencatkratie,1914_1929,2,bernard-f; homberg-o
caoutchoucsindochine,indochinoiseculturestropicales,1914_1929,2,bergougnan-r-raymond; homberg-o
caoutchoucsindochine,papeteriesindochine,1914_1929,2,clerc-l; homberg-o
caoutchoucsindochinelocninh,creditfoncierindochine,1914_1929,2,bernard-f; homberg-o
caoutchoucsindochinelocninh,etudestramwaybencatkratie,1914_1929,2,bernard-f; homberg-o
caoutchoucsindochinelocninh,papeteriesindochine,1914_1929,2,clerc-l; homberg-o
cotonnieresaigon,energieelectriqueindochinoise,1914_1929,2,homberg-o; loi
cotonnieresaigon,tabacsindochine,1914_1929,2,homberg; homberg-o
creditfoncierindochine,distilleriesindochine,1914_1929,2,fontaine-l; homberg-o
creditfoncierindochine,dubreuilh,1914_1929,2,hermenier-g; homberg-o
creditfoncierindochine,eauxelectriciteindochine,1914_1929,2,hermenier-g; homberg-o
creditfoncierindochine,energieelectriqueindochinoise,1914_1929,2,hermenier-g; homberg-o
creditfoncierindochine,etudestramwaybencatkratie,1914_1929,2,bernard-f; homberg-o
creditfoncierindochine,indochinoiseculturestropicales,1914_1929,2,guesde-p; homberg-o
creditfoncierindochine,indochinoiseelectricite,1914_1929,2,hermenier-g; homberg-o
creditfoncierindochine,soccaoutchoucindochine,1914_1929,2,bernard-f; homberg-o
distilleriesiindochine,soccaoutchoucindochine,1914_1929,2,homberg-o; thion-de-la-chaume-r-rene
distilleriesindochine,industriellechimieextremeorient,1914_1929,2,fontaine-a; homberg-o
distilleriesindochine,tabacsindochine,1914_1929,2,fontaine-l; homberg-o
distilleriesindochine,verreriesextremeorient,1914_1929,2,boyaval-l; homberg-o
dragages,entreprisesdragagestravauxpublics,1914_1929,2,homberg-o; may-e
dragagestravauxpublics,entreprisesdragagestravauxpublics,1914_1929,2,homberg-o; may-e
dubreuilh,tabacsindochine,1914_1929,2,hermenier-g; homberg-o
eauxelectriciteindochine,tabacsindochine,1914_1929,2,hermenier-g; homberg-o
energieelectriqueindochinoise,etudestramwaybencatkratie,1914_1929,2,dervieu-p; homberg-o
etudestramwaybencatkratie,soccaoutchoucindochine,1914_1929,2,bernard-f; homberg-o
financierecoloniale,verreriesextremeorient,1914_1929,2,homberg-o; philippe-r-raymond
indochinoiseculturestropicales,indochinoiseelectricite,1914_1929,2,homberg-o; simoni-p
indochinoiseculturestropicales,papeteriesindochine,1914_1929,2,bouvier-r; homberg-o
indochinoiseculturestropicales,soccaoutchoucindochine,1914_1929,2,bergougnan-r-raymond; homberg-o
industriellechimieextremeorient,marchandisescoursroute,1914_1929,2,fontaine-a; homberg-o
marchandisescoursroute,verreriesextremeorient,1914_1929,2,boyaval-l; homberg-o
papeteriesindochine,soccaoutchoucindochine,1914_1929,2,clerc-l; homberg-o
sucreriesraffineriesindochinehiephoa,verreriesextremeorient,1914_1929,2,homberg-o; philippe-r-raymond
tabacsindochine,verreriesextremeorient,1914_1929,2,fontaine-l-leonard; homberg-o
caoutchoucspadang,internationaleplantationsfinanceactionnairesicaf,1914_1929,2,maus-f; poirson-c
anthracitestonkin,asiatiqueboissonsindigenes,1914_1929,2,fontaine-a; fontaine-l-leonard
anthracitestonkin,socasiatiqueboissonsindigenes,1914_1929,2,fontaine-a; fontaine-l-leonard
anthracitestonkin,vitalimentscoloniaux,1914_1929,2,fontaine-a; fontaine-l-leonard
asiatiqueboissonsindigenes,chauxhydrauliqueslangtho,1914_1929,2,fontaine-l-leonard; thion-de-la-chaume-r-rene
asiatiqueboissonsindigenes,delignon,1914_1929,2,fontaine-l-leonard; thion-de-la-chaume-r-rene
asiatiqueboissonsindigenes,vitalimentscoloniaux,1914_1929,2,fontaine-a; fontaine-l-leonard
chauxhydrauliqueslangtho,delignon,1914_1929,2,fontaine-l-leonard; thion-de-la-chaume-r-rene
chauxhydrauliqueslangtho,distilleriesiindochine,1914_1929,2,fontaine-l-leonard; thion-de-la-chaume-r-rene
commercialeindustriellefrancoannamite,sicaf,1914_1929,2,fontaine-l-leonard; lionel-marie
delignon,distilleriesiindochine,1914_1929,2,fontaine-l-leonard; thion-de-la-chaume-r-rene
distilleriesiindochine,socasiatiqueboissonsindigenes,1914_1929,2,fontaine-l-leonard; isnard-v
distilleriesiindochine,vitalimentscoloniaux,1914_1929,2,boyaval-l; fontaine-l-leonard
sicaf,tabacsindochine,1914_1929,2,fontaine-l; fontaine-l-leonard
socasiatiqueboissonsindigenes,vitalimentscoloniaux,1914_1929,2,fontaine-a; fontaine-l-leonard
verreriesextremeorient,vitalimentscoloniaux,1914_1929,2,boyaval-l; fontaine-l-leonard
creditfoncierindochine,rizeriesextremeorient,1914_1929,2,grammont; ville-p
agricolekontum,caoutchoucskompongthom,1914_1929,2,de-laboulaye-e; lionel-marie-j
agricolesuzannah,commercenavigationextremeorient,1914_1929,2,fernandez-g; launay-l
agricolesuzannah,succursalemarseille,1914_1929,2,fernandez-g; launay-l
agricoleindustriellecamtiem,agricolesuzannah,1914_1929,2,launay-l; waespe-f
agricoleindustriellecamtiem,hautsplateauxindochinois,1914_1929,2,arnaud-de-vogue; launay-l
agricoleindustrielletourcham,plantationsloc,1914_1929,2,girard-e; launay-l
agricoleindustrielletourcham,succursalemarseille,1914_1929,2,jessula-d; launay-l
agricoleindustrielletourcham,unionelectriqueindochine,1914_1929,2,boyaval-l; launay-l
ccneo,forestieremekong,1914_1929,2,hoffet-h; launay-l
ccneo,hautsplateauxindochinois,1914_1929,2,jessula-d; launay-l
commercenavigationextremeorient,forestieremekong,1914_1929,2,hoffet-h; launay-l
creditfoncierindochine,unionelectriqueindochine,1914_1929,2,guesde-p; launay-l
forestieremekong,succursalemarseille,1914_1929,2,hoffet-h; launay-l
hautsplateauxindochinois,succursalemarseille,1914_1929,2,jessula-d; launay-l
commercenavigationextremeorient,indochinoiseculturestropicales,1914_1929,2,gigon-papin-r; hoffet-h
indochinoiseculturestropicales,succursalemarseille,1914_1929,2,gigon-papin-r; hoffet-h
denisfreresbordeaux,francoindochinoise,1914_1929,2,benquey-m; denis-a-alphonse
denisfreresbordeaux,minestrangda,1914_1929,2,denis-a-alphonse; denis-e-etienne
denisfreresindochine,francoindochinoise,1914_1929,2,benquey-m; denis-a-alphonse
denisfreresindochine,minestrangda,1914_1929,2,denis-a-alphonse; denis-e-etienne
francoindochinoise,marseillaiserizindochinecm,1914_1929,2,caron-p; francou-j
optorg,vinicolechampagneghmumm,1914_1929,2,destombes-j; lorthiois-j
vinicolechampagneghmumm,vinicolechampagnesuccghmumm,1914_1929,2,destombes-j; lorthiois-j
agricolethanhtuyha,comptoircommercialcaoutchoucscochinchine,1914_1929,2,baude-f; bonniel-a
comptoircommercialcaoutchoucscochinchine,indochinoiseculturecommerce,1914_1929,2,bertin-r; bonniel-a
colonialegrandsmagasins,maritimeindochinoise,1914_1929,2,estier-h; vigne-j
estasiatique,unioncommercialeindochinoiseafricaine,1914_1929,2,delpech-j-jean; estier-h
comptoirsgenerauxindochine,indochinoiseculturestropicales,1914_1929,2,guesde-p; simoni-p
delignon,indochinoiseculturestropicales,1914_1929,2,simoni-p; toche-c
delignon,indochinoiseelectricite,1914_1929,2,chaumier-a; simoni-p
expansionextremeorient,laquesindochinoises,1914_1929,2,bedat; simoni-p
indochinoiseelectricite,laquesindochinoisesboulogneseine,1914_1929,2,hermenier; simoni-p
maiseriesmediterranee,marseillaiseoutremer,1914_1929,2,bovet-l; pellas-v
socindochinoiseelectricite,tramways,1914_1929,2,allain-m; chaumier-a
energieelectriqueindochinoise,laquesindochinoises,1914_1929,2,hermenier; hermenier-g
laquesindochinoises,tabacsindochine,1914_1929,2,hermenier; hermenier-g
laquesindochinoises,tramways,1914_1929,2,hermenier; hermenier-g
tabacsindochine,tramways,1914_1929,2,hermenier; hermenier-g
etainswolframtonkin,minesorbaolac,1914_1929,2,brard-r; fullerton-m
domainetabelyul,saigonnaisenavigationtransport,1914_1929,2,jacque-l; triadou-c
grandslacsindochine,saigonnaisenavigationtransport,1914_1929,2,guesde-p; triadou-c
indochinoiseculturestropicales,plantationsindochinoises,1914_1929,2,bouvier-r; guesde-p
plantationsindochinoises,sucreriesraffineriesindochine,1914_1929,2,bouvier-r; guesde-p
distilleriesindochine,socchauxhydrauliqueslangtho,1914_1929,2,fontaine-a; fontaine-l
distilleriesindochine,vitalimentscoloniaux,1914_1929,2,boyaval-l; fontaine-a
marchandisescoursroute,vitalimentscoloniaux,1914_1929,2,boyaval-l; fontaine-a
cimentsportlandartificielsindochine,indochinoisecimentfondulafarge,1914_1929,2,marchegay-l; perpignani-n
creditfoncierindochine,messageriesfluvialescochinchine,1914_1929,2,bernard-f; guesde-p
anthracitestonkinmaokhetrangbach,industriellechimieextremeorienthaiphong,1914_1929,2,delorme; homberg
industriellechimieextremeorient,oxygeneacetyleneextremeorient,1914_1929,2,delorme-p; deschars-e
administration,caoutchoucskompongthom,1914_1929,2,de-laboulaye-e; deschars-l
administration,plantationsheveasprekchlong,1914_1929,2,de-laboulaye-e; rueff-g
indochinoiseculturestropicales,plantationsheveasprekchlong,1914_1929,2,de-laboulaye-e; rueff-g
plantationsheveaspreckchlongouprekchlong,plantationsheveasprekchlong,1914_1929,2,de-laboulaye-e; rueff-g
aeronautiqueextremeorient,minesthakhek,1914_1929,2,bienaime-m; bourcier-saint-chaffray-e
asiatiqueafricaine,estasiatique,1914_1929,2,carnot-e; delpech-j-jean
asiatiqueafricaine,indochinoisenavigation,1914_1929,2,delpech-j-jean; guesde-p
administration,messageriesfluvialescochinchine,1914_1929,2,guesde-p; rueff-g
administration,transportsautomobilescentreannam,1914_1929,2,guesde-p; rueff-g
indochinoiseculturestropicales,messageriesfluvialescochinchine,1914_1929,2,guesde-p; rueff-g
indochinoiseculturestropicales,transportsautomobilescentreannam,1914_1929,2,guesde-p; rueff-g
messageriesfluvialescochinchine,plantationsheveaspreckchlongouprekchlong,1914_1929,2,guesde-p; rueff-g
messageriesfluvialescochinchine,plantationskantroioukantroy,1914_1929,2,guesde-p; rueff-g
messageriesfluvialescochinchine,saigonnaisenavigationtransport,1914_1929,2,guesde-p; rueff-g
messageriesfluvialescochinchine,transportsautomobilescentreannam,1914_1929,2,guesde-p; rueff-g
plantationsheveaspreckchlongouprekchlong,plantationskantroioukantroy,1914_1929,2,guesde-p; rueff-g
plantationsheveaspreckchlongouprekchlong,transportsautomobilescentreannam,1914_1929,2,guesde-p; rueff-g
plantationsindochinoises,thesindochine,1914_1929,2,ed-cahen-fuzier; guesde-p
plantationskantroioukantroy,saigonnaisenavigationtransport,1914_1929,2,guesde-p; rueff-g
plantationskantroioukantroy,transportsautomobilescentreannam,1914_1929,2,guesde-p; rueff-g
agricolenordannam,transportsautomobilescentreannam,1914_1929,2,caffort-l; langlois
distilleriesmazetindochine,rizicolesoctrang,1914_1929,2,mazet-e; mazet-j
distilleriesmazetindochine,transportsautomobilescentreannam,1914_1929,2,mazet-e; mazet-j
agricoleindustriellethapmuoi,hautsplateauxindochinois,1914_1929,2,lis-a; martini-a
indochinoiseculturestropicales,locninh,1914_1929,2,fauconnier-h; limouzin-j
caoutchoucskompongthom,plantationskantroioukantroy,1914_1929,2,deschars-l; lejeune-c
clermontferrand,fonciererizicolesoctrang,1914_1929,2,bertrand-g-gustave; beyssac-c
fonciererizicolesoctrang,plantationsheveascaukhoi,1914_1929,2,bertrand-g-gustave; beyssac-c
plantationsheveascaukhoi,rizicolesoctrang,1914_1929,2,bertrand-g-gustave; beyssac-c
anthracitestonkinmaokhetrangbach,tabacsindochine,1914_1929,2,fontaine-l; homberg
ccneo,recherchesexploitationsminieres,1914_1929,2,bardoux-j; bonnardel-j
cochinchineouheveascochinchine,heveascochinchine,1914_1929,2,chaplin-w; rappel-l
minesornamkok,unionminiereindochinoise,1914_1929,2,delingette-a; dubost-l
agencecollectiverepresentationsindustriellescommerciales,cochinchineouplantationscaoutchouccochinchine,1914_1929,1,mayer
agencecollectiverepresentationsindustriellescommerciales,commercialesaigonnaise,1914_1929,1,mayer
agencecollectiverepresentationsindustriellesindochine,cochinchineouplantationscaoutchouccochinchine,1914_1929,1,mayer
agencecollectiverepresentationsindustriellesindochine,commercialesaigonnaise,1914_1929,1,mayer
cochinchineouplantationscaoutchouccochinchine,commercialesaigonnaise,1914_1929,1,mayer
banqueindochine,cheminsferindochineyunnan,1914_1929,1,simon-s
charbonnagestonkin,cheminsferindochineyunnan,1914_1929,1,simon-s
charbonnagestonkin,industriellechimieextremeorient,1914_1929,1,simon-s
