person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
p-pflieger-r,cotonsafricains,3,1932,1951,administrateur,1
pflieger-r,cotonsafricains,1,1964,1964,administrateur,1
ph-chocarne,cotonsafricains,2,1953,1964,administrateur,1
rhodius-j,cotonsafricains,5,1932,1964,administrateur,1
vigneron-f,cotonsafricains,2,1935,1964,administrateur,1
viollette,cotonsafricains,2,1951,1953,administrateur,1
voet-e,cotonsafricains,1,1953,1953,administrateur,1
carnot-j,exploitationsminieresoubangui,1,1928,1928,administrateur,1
d-andrimont-r,exploitationsminieresoubangui,1,1928,1928,administrateur,1
entreprises-carnot-ingenieur-civil-des-mines,exploitationsminieresoubangui,1,1928,1928,administrateur,1
froment-guieysse-g,exploitationsminieresoubangui,1,1928,1928,administrateur,1
g-collet,exploitationsminieresoubangui,1,1931,1931,administrateur,1
g-de-bellescize,exploitationsminieresoubangui,1,1931,1931,administrateur,1
h-bobichon,exploitationsminieresoubangui,1,1931,1931,administrateur,1
merlin-m,exploitationsminieresoubangui,1,1931,1931,president,1
poinsinet-de-sivry-g,exploitationsminieresoubangui,2,1928,1928,administrateur,1
bolle,hautesangha,1,1902,1902,administrateur,1
delattre-a,hautesangha,2,1899,1902,administrateur,1
henry-r,hautesangha,2,1899,1902,administrateur,1
kolb-bernard-g,hautesangha,2,1899,1902,administrateur,1
nogues-r,hautesangha,2,1899,1902,administrateur,1
nouzaret-j,hautesangha,1,1899,1899,administrateur,1
robert-smets,hautesangha,1,1902,1902,administrateur,1
badin,kotto,1,1903,1903,administrateur,1
dewulf-v,kotto,1,1913,1913,administrateur,1
e-siegfried,kotto,1,1922,1922,president,1
genestal-h,kotto,2,1903,1906,vice_president,1
gratry,kotto,1,1903,1903,administrateur,1
gratry-j,kotto,1,1906,1906,administrateur,1
josse,kotto,1,1903,1903,administrateur,1
louis-m,kotto,1,1913,1913,administrateur,1
mathias,kotto,1,1922,1922,administrateur,1
mellier,kotto,2,1903,1906,administrateur,1
raverat,kotto,1,1903,1903,administrateur,1
remy-martin,kotto,1,1903,1903,president,1
senn,kotto,1,1922,1922,administrateur,1
siegfried,kotto,1,1903,1903,administrateur,1
superville-m,kotto,1,1903,1903,administrateur_delegue,1
adm-mm-ch-engeringh,kouango,1,1925,1925,administrateur,1
de-la-reveliere,kouango,1,1922,1922,administrateur,1
engeringh-c,kouango,4,1920,1927,administrateur,1
f-de-mont-serrat,kouango,1,1922,1922,administrateur,1
h-lippens,kouango,2,1922,1925,administrateur,1
josse-a,kouango,4,1920,1929,administrateur,1
joubert-a,kouango,2,1936,1951,administrateur,1
kenster-j,kouango,2,1931,1933,administrateur,1
keusters-j,kouango,1,1936,1936,administrateur,1
keusters-l,kouango,6,1920,1929,administrateur,1
kouango,kouango,1,1925,1925,administrateur,1
lippens-h,kouango,3,1920,1927,administrateur,1
mandel-a,kouango,4,1929,1936,administrateur,1
mathias-a,kouango,3,1929,1933,administrateur,1
mobaye,kouango,1,1925,1925,administrateur,1
ortegat-h,kouango,5,1920,1927,administrateur,1
pelissard,kouango,1,1951,1951,administrateur,1
ph-millet-journaliste,kouango,1,1922,1922,administrateur,1
pierre-c,kouango,6,1920,1929,administrateur,1
pierre-o,kouango,1,1951,1951,president,1
pres-m-a-josse,kouango,1,1925,1925,administrateur,1
successeur-de-son-pere-rene,kouango,1,1922,1922,administrateur,1
superville-m,kouango,2,1925,1927,administrateur,1
weber-j,kouango,6,1929,1936,administrateur,1
asscher-junior-l,miniereintercoloniale,1,1953,1953,administrateur,1
asscher-l,miniereintercoloniale,2,1951,1953,administrateur,1
berger-h,miniereintercoloniale,1,1951,1951,president,1
berger-v,miniereintercoloniale,2,1951,1953,administrateur,1
de-flers-f,miniereintercoloniale,1,1951,1951,administrateur,1
duret-f,miniereintercoloniale,1,1953,1953,administrateur,1
mm-h-berger,miniereintercoloniale,1,1953,1953,president_directeur_general,1
raoui-nenard,miniereintercoloniale,1,1951,1951,administrateur,1
asscher-l,miniereogouelobayeberberati,1,1950,1950,administrateur,1
bastid-c,miniereogouelobayeberberati,1,1951,1951,administrateur,1
berger-h,miniereogouelobayeberberati,1,1950,1950,administrateur,1
berger-j,miniereogouelobayeberberati,1,1950,1950,administrateur,1
berger-v,miniereogouelobayeberberati,1,1950,1950,administrateur,1
catalogne-e,miniereogouelobayeberberati,1,1951,1951,president,1
de-flers-f,miniereogouelobayeberberati,1,1951,1951,administrateur,1
dermody-g,miniereogouelobayeberberati,1,1951,1951,administrateur,1
haines-leach-l,miniereogouelobayeberberati,1,1951,1951,administrateur,1
bith-j,oubangui,1,1930,1930,administrateur,1
chasset-r,oubangui,1,1930,1930,administrateur,1
clarac-r,oubangui,1,1930,1930,administrateur,1
delbeke-c,oubangui,2,1930,1930,administrateur,1
et-jules-joseph-van-lancker,oubangui,1,1930,1930,administrateur,1
jaminet,oubangui,1,1930,1930,administrateur,1
julhiet-e,oubangui,1,1930,1930,administrateur,1
laridant,oubangui,1,1930,1930,administrateur,1
loison-r,oubangui,1,1930,1930,administrateur,1
van-lancker-j,oubangui,1,1930,1930,administrateur,1
van-lancker-presid-j,oubangui,1,1930,1930,administrateur,1
desbriere,oubanguiombella,1,1900,1900,administrateur,1
et-armand-robin,oubanguiombella,1,1900,1900,administrateur,1
laroche,oubanguiombella,1,1900,1900,administrateur,1
leconte-de-l-isle,oubanguiombella,1,1900,1900,commissaire_aux_comptes,0
moracin,oubanguiombella,1,1900,1900,administrateur,1
nicol,oubanguiombella,1,1900,1900,administrateur,1
pour-la-direction-en-france,oubanguiombella,1,1900,1900,administrateur,1
robin,oubanguiombella,1,1900,1900,administrateur,1
trarieux-g,oubanguiombella,1,1900,1900,president,1
bobichon-probablement-le-fils-d-henri-j,ouhamenana,1,1951,1951,administrateur,1
cabaret-p,ouhamenana,1,1922,1922,administrateur,1
f-j-reste,ouhamenana,1,1951,1951,administrateur,1
guegan-p,ouhamenana,1,1922,1922,administrateur,1
guinard-a,ouhamenana,1,1922,1922,president,1
guinard-g,ouhamenana,1,1922,1922,administrateur,1
lombard-h,ouhamenana,1,1922,1922,administrateur,1
martineau-g,ouhamenana,1,1951,1951,president,1
simenel-m,ouhamenana,1,1951,1951,administrateur,1
van-voorst,ouhamenana,1,1922,1922,administrateur,1
