company_id,name,sectors,n_ties,n_directors,first_year,last_year
afrique,L'Afrique française,Agro-alimentaire; Documents généraux (par ordre chronologique),49,30,1925,1951
socoma,SOCOMA,Documents généraux (par ordre chronologique),35,28,1939,1939
cotonsafricains,Societe francaise des Cotons africains,Documents généraux (par ordre chronologique); mines et industries,74,27,1932,1964
kouango,"Compagnie du Kouango français, puis Compagnie nouvelle du Kouango français",Documents généraux (par ordre chronologique); mines et industries,88,26,1920,1951
kotto,La Kotto,Documents généraux (par ordre chronologique); mines et industries,38,26,1903,1926
banqueafriqueequatoriale,"Banque française de l'Afrique équatoriale, puis Banque française de l'Afrique . Suite de la Société française industrielle et coloniale.",Banques et groupes financiers; Documents généraux (par ordre chronologique),42,25,1912,1922
hautengounie,Compagnie de la Haute-N'Gounié,Documents généraux (par ordre chronologique); Sociétés commerciales,41,25,1899,1938
alimaienne,L'Alimaïenne,Documents généraux (par ordre chronologique); Sociétés commerciales,35,25,1899,1926
leverbrothersltdportsunlightcheshire,"Lever Brothers Ltd, Port SUNLIGHT, Cheshire",Documents généraux (par ordre chronologique),32,25,1922,1926
cameroun,Cie française du Cameroun,Documents généraux (par ordre chronologique),26,25,1925,1947
hautcongo,Compagnie Française du Haut-Congo,Documents généraux (par ordre chronologique); Sociétés commerciales,53,24,1900,1926
agricoleindustrielleogooue,Société Agricole et Industrielle de l’Ogooué,Agro-alimentaire; Documents généraux (par ordre chronologique),50,23,1910,1936
nationalecameroun,Sté nationale du Cameroun,Documents généraux (par ordre chronologique),29,22,1922,1947
forestieres,ET FORESTIÈRES,Documents généraux (par ordre chronologique),37,21,1937,1937
commercialesanghaoubangui,Compagnie Commerciale Sangha-Oubangui,Documents généraux (par ordre chronologique); Sociétés commerciales,30,20,1928,1951
leverbrothersltd,Lever Brothers Ltd,Documents généraux (par ordre chronologique),20,20,1937,1937
unionroutierecentreafricaine,"Union routière centre-africaine, Anct",Documents généraux (par ordre chronologique),20,20,1949,1949
hautogooue,HAUT-OGOOUÉ,Documents généraux (par ordre chronologique); Industrie,32,19,1925,1938
hautbascongo,Compagnie française du Haut et Bas-Congo,Banques et groupes financiers; Documents généraux (par ordre chronologique),28,19,1930,1952
nationaletonneliere,"Société Nationale Tonnelière, puis Nationale du Cameroun",industries agro-alimentaires,22,19,1919,1936
transportsafrique,Compagnie Générale de transports en Afrique,Banques et groupes financiers; Documents généraux (par ordre chronologique),21,19,1929,1951
gabon,Compagnie Française du Gabon,Documents généraux (par ordre chronologique); Industrie,20,19,1903,1951
commercialeafriqueequatoriale,"Compagnie Commerciale de l'Afrique équatoriale française, puis Commerciale, agricole et forestière",Documents généraux (par ordre chronologique); Industrie,44,18,1921,1951
entreprisesafricaines,"Société d'entreprises africaines, puis Société d'entreprises africaines et Matériel colonial réunis",Banques et groupes financiers; Documents généraux (par ordre chronologique),33,18,1922,1951
tabacscameroun,"Cie des Tabacs du Cameroun, puis Tabacs et plantations du Cameroun, puis Plantations de Nyombé-Penja",Documents généraux (par ordre chronologique); industries agro-alimentaires,27,18,1922,1937
intertropicalcomfina,Intertropical-Comfina,Documents généraux (par ordre chronologique),25,18,1926,1937
transportafrique,Compagnie générale de transport en Afrique,Banques et groupes financiers,24,18,1948,1953
huileriesmoyencongo,Huileries du Moyen-Congo,Agro-alimentaire; Documents généraux (par ordre chronologique),19,18,1930,1937
cotonnierecongolaise,Cie cotonnière congolaise,Documents généraux (par ordre chronologique),18,18,1937,1937
etudesgestionafriquenoire,Société d'Études et de gestion de l'Afrique noire,Banques et groupes financiers,18,18,,
constructionbatignolles,Société de Construction des Batignolles,Documents généraux (par ordre chronologique),22,17,1937,1949
ongomo,L'Ongomo,Documents généraux (par ordre chronologique); Sociétés commerciales,19,16,1901,1925
altex,Société Altex,Documents généraux (par ordre chronologique),17,16,1949,1949
caoutchoucscacaoscameroun,Société des Caoutchoucs et cacaos du Cameroun,Documents généraux (par ordre chronologique); industries agro-alimentaires,33,15,1929,1940
unionforestiereafricaine,Union forestière africaine,Documents généraux (par ordre chronologique); Industrie,30,15,1921,1951
lyonnaiseafriqueequatoriale,Compagnie Lyonnaise de l'Afrique équatoriale française,Documents généraux (par ordre chronologique); Sociétés diverses,28,15,1922,1926
afriqueminiereequatoriale,Afrique minière équatoriale,Documents généraux (par ordre chronologique); Mines,22,15,1921,1926
palmeraiescameroun,Compagnie des Palmeraies du Cameroun,Documents généraux (par ordre chronologique); industries agro-alimentaires,22,15,1924,1930
brasseriescameroun,Société anonyme des Brasseries du Cameroun,Documents généraux (par ordre chronologique); industries agro-alimentaires,22,15,1947,1953
creditfonciercongo,Crédit foncier du Congo,Banques et groupes financiers; Documents généraux (par ordre chronologique),19,15,1928,1951
basogooue,BAS-OGOOUÉ,Documents généraux (par ordre chronologique),16,15,1925,1925
colonialedistributionenergieelectrique,"Compagnie Coloniale de Distribution d'énergie électrique, puis Centrale de distribution d'énergie électrique",Documents généraux (par ordre chronologique); Industries,37,14,1929,1949
africaineentreprises,Société Africaine d'Entreprises,Documents généraux (par ordre chronologique); Sociétés diverses,30,14,1937,1953
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,Agro-alimentaire; Documents généraux (par ordre chronologique),27,14,1903,1926
alima,ALIMA,Agro-alimentaire; Documents généraux (par ordre chronologique),19,14,1925,1938
cotonnierehautoubangui,Cie cotonnière du Haut-Oubangui,Documents généraux (par ordre chronologique),16,14,1937,1951
sultanatshautoubangui,Les Sultanats du Haut-Oubangui,Documents généraux (par ordre chronologique),15,14,1926,1937
bordelaisecomptoirsafricains,Compagnie Bordelaise des Comptoirs africains,Documents généraux (par ordre chronologique),14,14,1925,1925
agricolecommercialeindustriellelefini,Cie agricole commerciale et industrielle de la Léfini,Sociétés commerciales,21,13,1899,1907
bongolalokundjinyong,Bongola-Lokundji-Nyong,Documents généraux (par ordre chronologique),15,13,1937,1947
ibenga,Ibenga,Sociétés commerciales,14,13,1906,1930
sanghalikouala,Compagnie Générale Sangha-Likouala,Documents généraux (par ordre chronologique); Sociétés commerciales,31,12,1930,1951
equateur,Compagnie Générale de l'Équateur,Banques et groupes financiers; Documents généraux (par ordre chronologique),25,12,1934,1937
agricolegabon,Société agricole du Gabon,Agro-alimentaire; Documents généraux (par ordre chronologique),19,12,1937,1951
industriellecongo,Sté industrielle du Congo,Documents généraux (par ordre chronologique),14,12,1922,1926
shaki,SHAKI,Documents généraux (par ordre chronologique),12,12,1925,1925
constructions,CONSTRUCTIONS,Documents généraux (par ordre chronologique),12,12,1938,1938
coteafrique,CÔTE D'AFRIQUE,Documents généraux (par ordre chronologique),12,12,1938,1938
plantationswoleuntem,Société des Plantations du Woleu N'Tem,Agro-alimentaire,12,12,1931,1931
oubangui,Compagnie Française de l'Oubangui,Commerce; Documents généraux (par ordre chronologique),21,11,1930,1951
congo,Compagnie Française du Congo,Documents généraux (par ordre chronologique); Sociétés commerciales,18,11,1900,1925
mpokoetablissementscongolaisgratry,"M'Poko, Société anonyme des Établissements congolais Gratry",Sociétés commerciales,18,11,1901,1902
colonialecommerceindustrie,Société Coloniale pour le Commerce et l'Industrie,Documents généraux (par ordre chronologique); Industrie,17,11,1918,1922
pastoraleafricaine,Cie pastorale africaine,Documents généraux (par ordre chronologique); industries agro-alimentaires,17,11,1947,1954
plantationsfoumbankouti,"Plantations de Foumban, Kouti",industries agro-alimentaires,14,11,1930,1950
multiplex,Multiplex,Industrie,12,11,1936,1953
agricoleforestiereindustrielleafrique,"Société Agricole, Forestière et Industrielle pour l'Afrique",Agro-alimentaire; Documents généraux (par ordre chronologique),11,11,1912,1926
exploitationscommercialesafricaines,Compagnie d'Exploitations commerciales africaines,Documents généraux (par ordre chronologique),11,11,1937,1951
entreprises,ENTREPRISES,Documents généraux (par ordre chronologique),11,11,1949,1949
fsehautcongo,Cie Fse du HAUT-CONGO,Documents généraux (par ordre chronologique),11,11,1925,1925
agricolecommercialebasogoue,Société Agricole et Commerciale du Bas-Ogoué,Agro-alimentaire,11,11,1900,1900
companhiamossamedesoumossamedes,Companhia de Mossamedes ou Compagnie de Mossamédès,,30,10,1901,1902
ouhamenana,Compagnie française de l'Ouhamé et de la Nana,Documents généraux (par ordre chronologique); mines et industries,21,10,1922,1951
gabonniari,Gabon-Niari,Documents généraux (par ordre chronologique); Mines,20,10,1939,1950
africaineforestiereagricole,Société africaine forestière et agricole,Documents généraux (par ordre chronologique); industries agro-alimentaires,18,10,1947,1951
agricolecommercialesettecama,Société Agricole et Commerciale du Setté Cama,Agro-alimentaire,17,10,1899,1900
boisgabon,Société des Bois du Gabon,Documents généraux (par ordre chronologique),13,10,1937,1951
unionforestiereogooue,Union forestière de l'Ogooué,Documents généraux (par ordre chronologique),13,10,1937,1951
colonialeogoouengounie,Compagnie Coloniale de l'Ogooué-N'Gounié,Sociétés commerciales,13,10,1899,1903
commercialecolonialekadeisangha,Compagnie Commerciale et Coloniale de la Kadeï-Sangha,Sociétés commerciales,12,10,1899,1899
unionminierebascongo,Union minière du Bas-Congo,Documents généraux (par ordre chronologique),10,10,1949,1949
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",Sociétés commerciales,10,10,1930,1930
commercialecolonisationcongo,Compagnie Commerciale de Colonisation du Congo français,mines et industries,10,10,1903,1903
entreprisestravaux,Entreprises et travaux,Sociétés diverses,10,10,1930,1930
pastoralecommercialeafricaine,"Compagnie Pastorale et Commerciale africaine, puis Pastorale africaine",Documents généraux (par ordre chronologique); industries agro-alimentaires,24,9,1926,1937
centreafrique,Centre-Afrique,Documents généraux (par ordre chronologique); industrie,20,9,1914,1926
hautebokoue,Société de la Haute-Bokoué,Documents généraux (par ordre chronologique); Industrie,17,9,1934,1937
boismondah,Société des bois de la Mondah,Documents généraux (par ordre chronologique),16,9,1937,1951
miniereintercoloniale,Société minière intercoloniale,Documents généraux (par ordre chronologique); mines et industries,15,9,1949,1953
congomines,Congo-Mines,Mines,15,9,1928,1928
minesniari,Compagnie des Mines du Niari,Documents généraux (par ordre chronologique); Mines,14,9,1930,1937
nantaiseboisderoulescontreplaquesocean,Compagnie nantaise des bois déroulés et contreplaqués « Océan »,Documents généraux (par ordre chronologique),13,9,1937,1951
sangha,Compagnie de la Sangha,Sociétés commerciales,12,9,1899,1899
bordelaiseafricaine,Société bordelaise africaine,Documents généraux (par ordre chronologique),11,9,1937,1947
forestiereabanga,Compagnie Forestière de l'Abanga,Documents généraux (par ordre chronologique); Industrie,11,9,1929,1951
colonialefernanvaz,Cie Coloniale du Fernan-Vaz,Agro-alimentaire,11,9,1899,1900
exploitationsminieresoubangui,Exploitations minières de l'Oubangui,mines et industries,10,9,1928,1931
oubanguiombella,Compagnie Française de l'Oubangui-Ombella,Commerce,10,9,1900,1900
plantationssanaga,Plantations de la Sanaga,Documents généraux (par ordre chronologique),9,9,1937,1937
plantationsfoumban,Société des plantations de Foumban,Documents généraux (par ordre chronologique),9,9,1937,1947
industriesforestieresafricaines,Cie des industries forestières africaines,Documents généraux (par ordre chronologique),9,9,1951,1951
consortiumboisafricains,Consortium des bois africains,Documents généraux (par ordre chronologique),9,9,1951,1951
energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,Documents généraux (par ordre chronologique),9,9,1949,1949
depotspetrolierscamerounbp,"Cie française de dépôts pétroliers au Cameroun, B. P",Documents généraux (par ordre chronologique),9,9,1947,1947
energieelectriquecamerounbp,"Énergie électrique du Cameroun, B. P",Documents généraux (par ordre chronologique),9,9,1947,1947
francbascongo,Cie Franç. du BAS-CONGO,Documents généraux (par ordre chronologique),9,9,1925,1925
consortiumminiercongoniari,Consortium minier Congo-Niari,Mines,9,9,1929,1932
miniereogouelobayeberberati,"Société Minière Ogoué-Lobaye, Berberati",mines et industries,9,9,1950,1951
bascongo,Compagnie Française du Bas-Congo,Documents généraux (par ordre chronologique); Sociétés commerciales,25,8,1910,1926
plantationsogooue,Société des Plantations de l'Ogooué,Agro-alimentaire; Documents généraux (par ordre chronologique),17,8,1916,1926
africaine,L'Africaine,Documents généraux (par ordre chronologique); Industrie,17,8,1924,1951
equatoriale,L'Équatoriale,Documents généraux (par ordre chronologique); Industrie,17,8,1924,1951
cotonnierenordcamerountchad,Société Cotonnière du Nord-Cameroun et du Tchad,Documents généraux (par ordre chronologique); industries agro-alimentaires,17,8,1928,1937
ouestcameroun,Cie Ouest-Cameroun,Documents généraux (par ordre chronologique); industries agro-alimentaires,16,8,1947,1951
entreprisescommercialescongobelge,Sté anon. d'entreprises commerciales au Congo belge,Documents généraux (par ordre chronologique),14,8,1922,1926
pariscongo,Paris-Congo,Documents généraux (par ordre chronologique); Sociétés commerciales,13,8,1926,1931
nkemenkeni,Compagnie de l’N’Kémé et de l’N’Kéni,Sociétés commerciales,13,8,1899,1899
ngokosangha,"N’goko-Sangha, puis Société française Congo-Cameroun",Documents généraux (par ordre chronologique); Sociétés commerciales,12,8,1922,1922
hautesangha,Société de la Haute-Sangha,mines et industries,12,8,1899,1902
unionoutremer,Union française d'outre-mer,Documents généraux (par ordre chronologique),10,8,1951,1951
colonialegabon,Compagnie Coloniale du Gabon,Agro-alimentaire,9,8,1900,1900
industrielleboiscontreplaquesmultiplex,Cie industrielle des bois contreplaqués Multiplex,Documents généraux (par ordre chronologique),8,8,1937,1937
forestierelittoralgabonais,Société forestière du littoral gabonais,Documents généraux (par ordre chronologique),8,8,1937,1937
africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",Documents généraux (par ordre chronologique),8,8,1949,1949
industrielleagricoletabaccolonial,Société industrielle et agricole du tabac colonial,Documents généraux (par ordre chronologique),8,8,1949,1949
tchadafriqueequatorialeentrepriseschemin,Société du Tchad et d'Afrique équatoriale des Entreprises Chemin,Documents généraux (par ordre chronologique),8,8,1949,1949
tropicaledroguerie,Société tropicale de droguerie,Documents généraux (par ordre chronologique),8,8,1947,1947
colonialebaniembe,Société Coloniale du Baniembé,Sociétés commerciales,8,8,1899,1899
forestierelittoralgabonnais,"Société Forestière du littoral gabonnais, puis Forestière du littoral gabonais",Industrie,8,8,1936,1936
industriellecongolyonportgentilexploitationforestiere,"Société Industrielle du Congo, Lyon, Port-Gentil. Exploitation forestière.",Industrie,8,8,,
sudkamerungesellschaft,Sud-Kamerun Gesellschaft,industries agro-alimentaires,8,8,1903,1903
materielcolonial,Le Matériel colonial,Commerce; Documents généraux (par ordre chronologique),14,7,1947,1951
1929,"S.A., 1929 Anciens Établissements A. Defaye",Agro-alimentaire,11,7,1936,1947
lefiniagricolecommercialeindustrielle,"« La Léfini », Cie agricole, commerciale et industrielle",Documents généraux (par ordre chronologique),11,7,1922,1926
banquebelgeafrique,Banque belge d'Afrique,Documents généraux (par ordre chronologique),10,7,1951,1951
caoutchoucsgabon,Société des Caoutchoucs du Gabon,Agro-alimentaire,10,7,1926,1926
etablissementsjosephmas,Établissements Joseph Mas,Commerce,8,7,1930,1930
factoreriesndjole,Société des Factoreries de N'Djolé,Sociétés commerciales,8,7,1923,1923
transportsouhamenana,Compagnie de Transports Cie française de l'Ouhame et de la Nana,Documents généraux (par ordre chronologique),7,7,1937,1951
transporteafriqueparis,"Cie générale de transporte en Afrique, à Paris",Documents généraux (par ordre chronologique),7,7,1937,1937
entreprisestravauxfrancecolonies,Société d'entreprises de travaux en France et aux Colonies,Documents généraux (par ordre chronologique),7,7,1937,1937
depotspetroliersefbrazzavillebp,"Cie française de dépôts pétroliers en A.E.F., BRAZZAVILLE, B. P",Documents généraux (par ordre chronologique),7,7,1951,1951
hautemondah,Société de la Haute-Mondah,Documents généraux (par ordre chronologique),7,7,1951,1951
centraleafricainecommerceindustrie,Société centrale africaine pour le commerce et l'industrie,Documents généraux (par ordre chronologique),7,7,1947,1947
bongolalokundji,Bongola-Lokundji,industries agro-alimentaires,7,7,1951,1951
fermiereogoue,Compagnie Fermière de l'Ogoué,Agro-alimentaire,7,7,1909,1909
commerceafricain,Compagnie Française de Commerce africain,Sociétés commerciales,7,7,1899,1899
minesdjouecuivre,"Société des Mines du Djoué, cuivre",Mines,7,7,1910,1910
sanghaequatoriale,Société de la Sangha équatoriale,Sociétés commerciales,7,7,1900,1900
sericicolecongo,Séricicole du Congo,Banques et groupes financiers,7,7,1928,1928
unioncolonialeagricoleforestiere,Union coloniale agricole et forestière,Documents généraux (par ordre chronologique); Industrie,14,6,1936,1951
commercialecotonniereouhamenanacomouna,Cie commerciale et cotonnière de l'Ouhamé-Nana « Comouna »,Documents généraux (par ordre chronologique); mines et industries,9,6,1937,1951
recherchesexploitationsdiamantiferes,Société de Recherches et d'exploitations diamantifères,Documents généraux (par ordre chronologique); Mines,9,6,1949,1949
caissecentralefranceoutremer,Caisse centrale de la France d'outre-mer,Documents généraux (par ordre chronologique),8,6,1951,1951
etablissementstabourel,Société des Établissements Tabourel,Commerce; Documents généraux (par ordre chronologique),7,6,1924,1926
africainechaussuresbp,"Société africaine de chaussures, B. P",Documents généraux (par ordre chronologique),7,6,1949,1949
imprimeriecommercialecameroun,Imprimerie commerciale du Cameroun,Documents généraux (par ordre chronologique),7,6,1947,1947
cavescongolaises,Société anon. « Caves congolaises »,Documents généraux (par ordre chronologique),6,6,1926,1926
forestiereniari,Société Forestière du Niari,Documents généraux (par ordre chronologique),6,6,1937,1937
creditcameroun,Crédit du Cameroun,Documents généraux (par ordre chronologique),6,6,1951,1951
francocolonialeentreprises,Compagnie Franco-Coloniale d'Entreprises,Documents généraux (par ordre chronologique),6,6,1951,1951
commercialegabonlibrevilleef,"Cie commerciale du Gabon, LIBREVILLE A.-E. F",Documents généraux (par ordre chronologique),6,6,1951,1951
forestierenombo,Compagnie forestière de Nombo,Documents généraux (par ordre chronologique),6,6,1951,1951
societeanondesancetablamouroux,Société anon. des anc. Établ. Amouroux,Documents généraux (par ordre chronologique),6,6,1951,1951
fibrescoloniales,Société des fibres coloniales,Documents généraux (par ordre chronologique),6,6,1951,1951
congolaiseindustrie,Cie Congolaise pour l'industrie,Documents généraux (par ordre chronologique),6,6,1951,1951
recherchesauriferesgabon,Cie de recherches aurifères au Gabon,Documents généraux (par ordre chronologique),6,6,1951,1951
minieredimonika,Société minière de Dimonika,Documents généraux (par ordre chronologique),6,6,1949,1949
miniereequatoriale,Société minière équatoriale,Documents généraux (par ordre chronologique),6,6,1949,1949
exploitationautomobilecamerounyaounde,"Cie d'exploitation automobile au Cameroun, YAOUNDÉ",Documents généraux (par ordre chronologique),6,6,1947,1947
importationexportationmaterielindustriel,Société d'importation et d'exportation du matériel industriel,Documents généraux (par ordre chronologique),6,6,1947,1947
minierebetare,Société minière de Bétaré,Documents généraux (par ordre chronologique),6,6,1947,1947
fsecongocameroun,Cie Fse des CONGO-CAMEROUN,Documents généraux (par ordre chronologique),6,6,1925,1925
frseouhame,Cie frse de l'OUHAMÉ,Documents généraux (par ordre chronologique),6,6,1925,1925
afriquecentrale,Compagnie Française de l’Afrique Centrale,Sociétés commerciales,6,6,1913,1913
colonialeetudesforestieresparis,"Société Coloniale d'Études Forestières, Paris, puis Congolaise d'Exploitations forestières",Industrie,6,6,1930,1930
fruitscoloniauxparisbrazzavilleparis,"Les Fruits coloniaux, Paris-Brazzaville-Paris",Agro-alimentaire,6,6,1928,1928
gabonaiseentreprisestransports,Société Gabonaise d’Entreprises et de transports,Industrie,6,6,1909,1909
hydroelectriquecongo,Société Hydro-Electrique du Congo Français,Sociétés commerciales,6,6,1928,1928
mobaye,La Mobaye,Sociétés commerciales,6,6,1903,1903
frsecongocameroun,Cie frse des CONGO-CAMEROUN,Sociétés commerciales,6,6,1925,1925
afriqueequatoriale,Société Générale Française de l’Afrique équatoriale,Sociétés commerciales,6,6,1900,1900
forestieremayombedimonikamvouti,"Société Forestière de Mayombe, Dimonika-M’Vouti",Agro-alimentaire,6,6,,
immobilierecongolaise,Société Immobilière Congolaise,Documents généraux (par ordre chronologique); Sociétés diverses,11,5,1930,1937
agricoleforestiereafricaine,Société agricole et forestière Africaine,Documents généraux (par ordre chronologique),10,5,1937,1951
agricoleforestierecameroun,Compagnie Agricole et forestière du Cameroun,Documents généraux (par ordre chronologique); industries agro-alimentaires,10,5,1947,1951
commercialekouilouniari,Société Commerciale du Kouilou-Niari,Documents généraux (par ordre chronologique); Sociétés commerciales,9,5,1938,1951
francecongo,France-Congo,Documents généraux (par ordre chronologique),8,5,1922,1926
nouvellesgaleriescongolaises,Nouvelles Galeries congolaises,Documents généraux (par ordre chronologique); Sociétés commerciales,8,5,1924,1926
agricoleindustrielleafriqueequatoriale,Compagnie Agricole et Industrielle de l’Afrique Equatoriale,Documents généraux (par ordre chronologique); mines et industries,8,5,1936,1937
congolaisecaoutchouc,Compagnie Congolaise du Caoutchouc,Documents généraux (par ordre chronologique); mines et industries,8,5,1926,1937
industriellecolonialeequatoriale,Cie industrielle et coloniale équatoriale,Documents généraux (par ordre chronologique),8,5,1937,1951
okoume,L'Okoumé,Documents généraux (par ordre chronologique),6,5,1925,1926
forestierelambarene,Forestière de Lambaréné,Documents généraux (par ordre chronologique),6,5,1937,1951
anciensetablissementscquilliardforestiereezanga,Anciens Établissements C. Quilliard Société forestière d'Ezanga,Documents généraux (par ordre chronologique),6,5,1937,1951
forestierefernanvaz,Société forestière du Fernan-Vaz,Documents généraux (par ordre chronologique),6,5,1937,1937
bahrsarafortarchambault,"Cie du Bahr-Sara, FORT-ARCHAMBAULT",Documents généraux (par ordre chronologique),6,5,1951,1951
gentil,GENTIL,Documents généraux (par ordre chronologique),6,5,1951,1951
entrepriseschimiquesroutierescameroun,Société d'entreprises chimiques et routières au Cameroun,Documents généraux (par ordre chronologique),6,5,1947,1947
bambari,BAMBARI,Documents généraux (par ordre chronologique),5,5,1937,1937
consortiumventeacajou,Consortium de Vente de l'Acajou,Documents généraux (par ordre chronologique),5,5,1937,1937
etablissementsgleroyelablgleroyboisnormandie,"Établissements G. Leroy (Elabl. G. Leroy, Société des bois de Normandie et Cie",Documents généraux (par ordre chronologique),5,5,1937,1937
creditafriqueequatoriale,Crédit de l'Afrique Équatoriale française,Documents généraux (par ordre chronologique),5,5,1951,1951
applicationpeinturesafrique,Société d'application de peintures en Afrique,Documents généraux (par ordre chronologique),5,5,1951,1951
metallurgiqueindustrielleafricaine,Société métallurgique et industrielle africaine,Documents généraux (par ordre chronologique),5,5,1951,1951
entreprisesdesplatslefevre,Entreprises Desplats et Lefèvre,Documents généraux (par ordre chronologique),5,5,1949,1949
groupementgabonais,Groupement gabonais S. A,Documents généraux (par ordre chronologique),5,5,1949,1949
explorationsminieres,Société française d'explorations minières,Documents généraux (par ordre chronologique),5,5,1949,1949
minierekouilou,Société minière du Kouilou,Documents généraux (par ordre chronologique),5,5,1949,1949
minierenyanga,Société minière de la Nyanga,Documents généraux (par ordre chronologique),5,5,1949,1949
soudanaise,Compagnie Soudanaise,Documents généraux (par ordre chronologique),5,5,1947,1947
francocolonialebois,Franco-Coloniale des Bois,Documents généraux (par ordre chronologique),5,5,1947,1947
participationsminieresafriquecentrale,Société de participations minières en Afrique Centrale,Documents généraux (par ordre chronologique),5,5,1947,1947
exportateurcongolais,L'EXPORTATEUR CONGOLAIS,Documents généraux (par ordre chronologique),5,5,1925,1925
boismayumbe,Compagnie des Bois du Mayumbé,Agro-alimentaire,5,5,,
ekelasangha,Compagnie de l’Ékéla-Sangha,Sociétés commerciales,5,5,1899,1927
etablissementscomptoirsgeorgessavoie,Établissements et comptoirs Georges Savoie,Commerce,5,5,1927,1927
sargosfreres,SARGOS frères,Agro-alimentaire,5,5,1930,1930
forestiereezanga,Société Forestière d'Ezanga,Industrie,5,5,1931,1931
niabang,Société Niabang,industries agro-alimentaires,5,5,1933,1933
omniumforestierafricain,Omnium forestier africain,Documents généraux (par ordre chronologique); industries agro-alimentaires,10,4,1925,1926
recherchesminesafriqueequatoriale,Société Française de Recherches et de mines en Afrique Equatoriale,Documents généraux (par ordre chronologique); Mines,9,4,1928,1937
africaineforestiere,Société africaine forestière,Documents généraux (par ordre chronologique),7,4,1937,1951
congolaise,Société anon. congolaise des Anc. Etabl. A. Defaye,Documents généraux (par ordre chronologique),5,4,1937,1937
inkemeinkeni,Cie de I'N'Kémé et de I'N'Kéni,Documents généraux (par ordre chronologique),4,4,1926,1926
omniumfrancoafricain,Omnium franco-africain,Documents généraux (par ordre chronologique),4,4,1926,1926
colonialeouaka,Société coloniale de la Ouaka,Documents généraux (par ordre chronologique),4,4,1926,1926
forestiereagricolekouilou,Société Forestière et Agricole du Kouilou,Documents généraux (par ordre chronologique),4,4,1926,1926
minesafricaines,Cie de mines africaines,Documents généraux (par ordre chronologique),4,4,1937,1937
unionfluvialeafriquecentralefortlamy,"Union fluviale de l'Afrique centrale, FORT-LAMY",Documents généraux (par ordre chronologique),4,4,1951,1951
africainematerielindustriel,Société africaine de matériel industriel,Documents généraux (par ordre chronologique),4,4,1951,1951
forestiereazingo,Société forestière d'Azingo,Documents généraux (par ordre chronologique),4,4,1951,1951
minierekoulamoutou,Compagnie minière de Koula-Moutou,Documents généraux (par ordre chronologique),4,4,1951,1951
energieelectriqueportgentil,Énergie électrique de Port-Gentil,Documents généraux (par ordre chronologique),4,4,1949,1949
africaineentreprisesindustriellesimmobilieresbp,"Société africaine d'entreprises industrielles et immobilières, B. P",Documents généraux (par ordre chronologique),4,4,1949,1949
africaineprospectionexploitation,Société africaine de prospection et d'exploitation,Documents généraux (par ordre chronologique),4,4,1949,1949
