person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
chalas-p,Chalas,Pierre-Adolphe Chalas,1,1,1,administrateur,1920,1920,Mines et métallurgie
et-rene-blanchet,et René Blanchet,et René Blanchet,1,1,1,administrateur,1920,1920,Mines et métallurgie
conchie-j,Conchie,J. Conchie,1,1,1,administrateur,1912,1912,Mines et métallurgie
naeme-d,Naeme,D. Naeme,1,1,1,administrateur,1912,1912,Mines et métallurgie
armstrong-g,Armstrong,G. Armstrong,1,1,1,administrateur,1912,1912,Mines et métallurgie
mony-penny-w,Mony-Penny,W. Mony-Penny,1,1,1,administrateur,1912,1912,Mines et métallurgie
bernheim-a,Bernheim,A. Bernheim,1,1,1,administrateur,1910,1910,Mines et métallurgie
schmidt-a,Schmidt,A. Schmidt,1,1,1,administrateur,1910,1910,Mines et métallurgie
e-carbonnel,E Carbonnel,E Carbonnel,1,1,1,administrateur,1912,1912,Mines et métallurgie
et-eugene-desoutter,et Eugène Desoutter,et Eugène Desoutter,1,1,1,administrateur,1920,1920,Mines et métallurgie
wright-w,Wright,W. Wright,1,1,1,president,1901,1901,Mines et métallurgie
clinton,Clinton,Clinton,1,1,1,administrateur,1901,1901,Mines et métallurgie
gough-calthorpe,Gough-Calthorpe,Gough-Calthorpe,1,1,1,administrateur,1901,1901,Mines et métallurgie
leman,Leman,Leman,1,1,1,administrateur,1901,1901,Mines et métallurgie
white-j,White,White,1,1,1,administrateur,1901,1901,Mines et métallurgie
bruff,Bruff,Bruff,1,1,1,administrateur,1901,1901,Mines et métallurgie
prevet-c,Prevet,Charles Prevet,1,1,1,administrateur,1898,1898,Autres sociétés
delacre-l,Delacre,Lucien Delacre,1,1,1,administrateur,1898,1898,Autres sociétés
campionnet,Campionnet,Campionnet,1,1,1,administrateur,1898,1898,Autres sociétés
ch-a-kennerly-hall,Ch.-A- Kennerly Hall,Ch.-A- Kennerly Hall,1,1,1,administrateur,1898,1898,Autres sociétés
guth-p,Guth,Paul Guth,1,1,1,administrateur,1898,1898,Autres sociétés
williams-h,Williams,H.-L. Williams,1,1,1,administrateur,1925,1925,Autres sociétés
x-verny-a,X Verny,Auguste X Verny,1,1,1,administrateur,1925,1925,Autres sociétés
sons,Sons,Sons,1,1,1,administrateur,1925,1925,Autres sociétés
pavement-house-f,Pavement House,Finsbury Pavement House,1,1,1,administrateur,1925,1925,Autres sociétés
pavement-f,Pavement,Finsbury Pavement,1,1,1,administrateur,1925,1925,Autres sociétés
hiret-b,Hiret,B. Hiret,1,1,1,administrateur,1951,1951,Autres sociétés
direction-a-paris,direction à Paris,direction à Paris,1,1,1,administrateur,1951,1951,Autres sociétés
g-johnston,G Johnston,G Johnston,1,1,1,administrateur,1921,1921,Sociétés
neuilly,Neuilly,Neuilly,1,1,1,administrateur,1925,1925,Sociétés
administr-mm-b-t-balding,Administr.: MM. B. T. Balding,Administr.: MM. B. T. Balding,1,1,1,president,1925,1925,Sociétés
park-r,Park,Ravenscroft Park,1,1,1,president,1925,1925,Sociétés
barnet-herts-h,Barnet Herts,Hight Barnet Herts,1,1,1,president,1925,1925,Sociétés
galoppe-r,Galoppe,Robert Galoppe,1,1,1,president,1925,1925,Sociétés
house-n,House,Norwich House,1,1,1,president,1925,1925,Sociétés
street-s,Street,Southampton Street,1,1,1,president,1925,1925,Sociétés
vente-de-phosphates,Vente de phosphates,Vente de phosphates,1,1,1,president,1925,1925,Sociétés
woss-h,Woss,H. Woss,1,1,1,administrateur,1925,1925,Sociétés
arundel-j,Arundel,J.T. Arundel,1,1,1,administrateur,1925,1925,Sociétés
dickinson-a,Dickinson,A.-R. Dickinson,1,1,1,administrateur,1927,1927,Sociétés
et-touze,Ét. Touze,Ét. Touze,1,1,1,administrateur,1929,1929,Sociétés
g-bouffe,G Bouffe,G Bouffe,1,1,1,administrateur,1929,1929,Sociétés
r-galoppe,R Galoppe,R Galoppe,1,1,1,administrateur,1929,1929,Sociétés
kurg-a,Kurg,A. J. Kurg,1,1,1,administrateur,1929,1929,Sociétés
grand-g,Grand,G. Grand,1,1,1,administrateur,1937,1937,Sociétés
pres-m-g-hersent,Prés.: M. G. Hersent,Prés.: M. G. Hersent,1,1,1,administrateur,1938,1938,Sociétés
adm-mm-b-t-balding,Adm.: MM. B. T. Balding,Adm.: MM. B. T. Balding,1,1,1,administrateur,1938,1938,Sociétés
bouffe-c,Bouffe,C. Bouffe,1,1,1,administrateur,1938,1938,Sociétés
th-balding-b,Th. Balding,B. Th. Balding,1,1,1,administrateur,1948,1948,Sociétés
dubois-j,Dubois,J. Dubois,1,1,1,president,1953,1953,Sociétés
fremy-j,Frémy,J. Frémy,1,1,1,administrateur,1913,1913,Mines et métallurgie
henry-p,Henry,P. Henry,1,1,1,administrateur,1913,1913,Mines et métallurgie
lafaille-g,Lafaille,G. Lafaille,1,1,1,administrateur,1913,1913,Mines et métallurgie
nathan-j,Nathan. 1,J. Nathan. 1,1,1,1,administrateur,1913,1913,Mines et métallurgie
fremy-h,Frémy,Henri Frémy,1,1,1,administrateur,1914,1914,Mines et métallurgie
digeon,Digeon,Digeon,1,1,1,administrateur,1898,1898,Mines et métallurgie
barnier,Barnier,Barnier,1,1,1,administrateur,1898,1898,Mines et métallurgie
desmazures,Desmazures,Desmazures,1,1,1,administrateur,1898,1898,Mines et métallurgie
daville-e,Davillé,Ernest Davillé,1,1,1,administrateur,1901,1901,Autres sociétés
cavadia,Cavadia,Cavadia,1,1,1,administrateur,1901,1901,Autres sociétés
andre-j,André,J. André,1,1,1,administrateur,1901,1901,Autres sociétés
jouve-a,Jouve,A. Jouve,1,1,1,administrateur,1901,1901,Autres sociétés
jouve-h,Jouve,H. Jouve,1,1,1,administrateur,1901,1901,Autres sociétés
daville,Davillé,Davillé,1,1,1,administrateur,1901,1901,Autres sociétés
saint-ange-d,Saint-Ange,Saint-Ange,1,1,1,administrateur,1901,1901,Autres sociétés
daville-a,Davillé,Auguste Davillé,1,1,1,administrateur,1901,1901,Autres sociétés
objet-l-exploitation-commerciale,Objet: 1° L'exploitation commerciale,Objet: 1° L'exploitation commerciale,1,1,1,administrateur,1901,1901,Autres sociétés
agricole-des-possessions-francaises-de-l-oceanie,agricole des possessions françaises de l'Océanie,agricole des possessions françaises de l'Océanie,1,1,1,administrateur,1901,1901,Autres sociétés
moral-des-colonies-francaises-en-oceanie,moral des colonies françaises en Océanie,moral des colonies françaises en Océanie,1,1,1,administrateur,1901,1901,Autres sociétés
hebert-c,Hébert,Ch. Hébert,1,1,1,administrateur,1882,1882,Mines et métallurgie
marbeau-aine-h,Marbeau aîné,H. Marbeau aîné,1,1,1,vice_president,1882,1882,Mines et métallurgie
ad-basset,Ad. Basset,Ad. Basset,1,1,1,administrateur,1882,1882,Mines et métallurgie
gab-bourgain,Gab. Bourgain,Gab. Bourgain,1,1,1,administrateur,1882,1882,Mines et métallurgie
combier-c,Combier,Ch. Combier,1,1,1,administrateur,1882,1882,Mines et métallurgie
lalande-desjardins,Lalande-Desjardins,Lalande-Desjardins,1,1,1,administrateur,1882,1882,Mines et métallurgie
j-smith,-J. Smith,-J. Smith,1,1,1,administrateur,1882,1882,Mines et métallurgie
solacroup-e,Solacroup,Émile Solacroup,1,1,1,administrateur,1882,1882,Mines et métallurgie
lecarpentier-j,Lecarpentier,J.-B. Lecarpentier,1,1,1,administrateur,1882,1882,Mines et métallurgie
ed-marbeau,Ed. Marbeau,Ed. Marbeau,1,1,1,administrateur,1882,1882,Mines et métallurgie
marbeau-p,Marbeau,Paul Marbeau,1,1,1,administrateur,1882,1882,Mines et métallurgie
ephrussi,Ephrussi,Ephrussi,1,1,1,administrateur,1906,1906,Mines et métallurgie
thirria,Thirria,Thirria,1,1,1,administrateur,1906,1906,Mines et métallurgie
sionnest-g,Sionnest,Guyot- Sionnest,1,1,1,administrateur,1906,1906,Mines et métallurgie
maneuvrier-e,Maneuvrier,Maneuvrier,1,1,1,administrateur,1906,1906,Mines et métallurgie
g-mirabaud,G Mirabaud,G Mirabaud,1,1,1,administrateur,1906,1906,Mines et métallurgie
installations,Installations,Installations,1,1,1,administrateur,1910,1910,Mines et métallurgie
d-exploitation-m,d'exploitation,Matériel d'exploitation,1,1,1,administrateur,1910,1910,Mines et métallurgie
immeubles-en-nouvelle-caledonie,immeubles en Nouvelle- Calédonie,immeubles en Nouvelle- Calédonie,1,1,1,administrateur,1910,1910,Mines et métallurgie
p-mirabaud,P Mirabaud,P Mirabaud,1,1,1,administrateur,1922,1922,Mines et métallurgie
p-de-la-ville-le-roulx-ing,P de la Ville le Roulx [ing,P de la Ville le Roulx [ing,1,1,1,administrateur,1922,1922,Mines et métallurgie
rothschild,Rothschild],Rothschild],1,1,1,administrateur,1922,1922,Mines et métallurgie
ernest-guyot-sionnest-e,Ernest Guyot-Sionnest,Étienne- Ernest Guyot-Sionnest,1,1,1,administrateur,1922,1922,Mines et métallurgie
de-la-ville-le-roulx-p,de La Ville Le Roulx,Pierre de La Ville Le Roulx,1,1,1,administrateur,1922,1922,Mines et métallurgie
de-waru-m,de Waru,Maurice de Waru,1,1,1,administrateur,1922,1922,Mines et métallurgie
adm-mm-l-allegre,Adm.: MM. L. Allègre,Adm.: MM. L. Allègre,1,1,1,administrateur,1938,1938,Mines et métallurgie
chesneau-g,Chesneau,G. Chesneau,1,1,1,administrateur,1938,1938,Mines et métallurgie
robilliard,Robilliard,Robilliard,1,1,1,administrateur,1948,1948,Mines et métallurgie
nevers-h,Nevers,Nevers,1,1,1,administrateur,1948,1948,Mines et métallurgie
a-dg,A.-D.G,A.-D.G,1,1,1,administrateur,1953,1953,Mines et métallurgie
u-k-lacoste,U K. Lacoste,U K. Lacoste,1,1,1,administrateur,1953,1953,Mines et métallurgie
du-buit-p,Du Buit,Paul Du Buit,1,1,1,administrateur,,,Entreprises diverses
carraby-c,Carraby,Calixte Carraby,1,1,1,administrateur,,,Entreprises diverses
eugster-f,Eugster,Fidèle Eugster,1,1,1,administrateur,,,Entreprises diverses
levat-d,Levat,David Levat,1,1,1,administrateur,,,Entreprises diverses
depince-c,Depincé,Charles Depincé,1,1,1,administrateur,,,Entreprises diverses
max-a,Max,A. Max,1,1,1,administrateur,1912,1912,Mines et métallurgie
dubard-h,Dubard,H. Dubard,1,1,1,administrateur,1912,1912,Mines et métallurgie
laparra-g,Laparra,G. Laparra,1,1,1,administrateur,1912,1912,Mines et métallurgie
martini,MARTINI,MARTINI,1,1,1,administrateur,1914,1914,Mines et métallurgie
dehesdin,DEHESDIN,DEHESDIN,1,1,1,administrateur,1914,1914,Mines et métallurgie
pomerance-a,Pomérance,A. Pomérance,2,0,2,secretaire,1936,1937,Documentation générale (par ordre chronologique); Mines et métallurgie
prevost-a,Prévost,Alphonse Prévost,1,0,1,secretaire,1926,1926,Documentation générale (par ordre chronologique)
vitot,Vitot,Vitot,1,0,1,directeur,1926,1926,Documentation générale (par ordre chronologique)
a-noumea-l,à Nouméa,L. Vincent à Nouméa,1,0,1,directeur,1926,1926,Documentation générale (par ordre chronologique)
berge-a-noumea-j,Berge à Nouméa,J. Berge à Nouméa,1,0,1,directeur,1937,1937,Documentation générale (par ordre chronologique)
mackintosh-a,Mackintosh,Allan Mackintosh,1,0,1,gerant,1937,1937,Documents généraux
couture-c,Couture,Couture,1,0,1,gerant,1937,1937,Documents généraux
grojant,Grojant,Grojant,1,0,1,gerant,1937,1937,Documents généraux
lutscher-f,Lutscher,Lutscher,1,0,1,commissaire_aux_comptes,1899,1899,Mines et métallurgie
josat,Josat,Josat,1,0,1,commissaire_aux_comptes,1899,1899,Mines et métallurgie
