company_id,name,sectors,n_ties,n_directors,first_year,last_year
chalandage,CHALANDAGE,Documentation générale (par ordre chronologique),17,10,1926,1951
immobilierenouvelleshebrides,Compagnie Française immobilière des Nouvelles-Hébrides,Documentation générale (par ordre chronologique),10,10,1926,1926
comitedirection,Comité de direction,Documentation générale (par ordre chronologique),10,10,1937,1937
minesnickelreunies,Compagnie des Mines de nickel réunies,Documentation générale (par ordre chronologique); Mines et métallurgie,16,9,1912,1926
ilesmarquises,Société Française des îles Marquises,Documents généraux; Sociétés,16,9,1922,1922
tiebaghi,Sté anon. de la Tiébaghi,Documentation générale (par ordre chronologique),15,9,1922,1951
hautsfourneauxnoumea,« Hauts-Fourneaux de Nouméa »,Documentation générale (par ordre chronologique),14,9,1922,1926
hautsfourneauxnoumeapointedoniambo,Hauts Fourneaux de Nouméa à la pointe Doniambo,Mines et métallurgie,13,9,1920,1924
agricolemopelia,Société agricole de Mopélia,Documents généraux; Sociétés,12,9,1923,1926
usinestaohydroelectriquetaometallurgiquetao,"Usines de Tao, Société hydro-électrique de Tao, Société métallurgique de Tao",Mines et métallurgie,10,9,1912,1919
francohebridaise,Compagnie Générale Franco-hébridaise,Entreprises diverses,9,9,1927,1927
commissionnairecorrespondant,Commissionnaire-correspondant,Documentation générale (par ordre chronologique),13,7,1937,1951
gueraultlemarinier,Guérault et Lemarinier,Autres sociétés,13,7,1924,1925
burnsphilpcoltd,"Burns, Philp & Co Ltd",Documentation générale (par ordre chronologique),7,7,1922,1922
oregon,L'Orégon,Documentation générale (par ordre chronologique),7,7,1937,1937
immobiliereagricoleoceanie,Compagnie Immobilière et Agricole de l'Océanie,Sociétés,7,7,1928,1928
exploitationminieremetallurgiquecaledonie,Société d'Exploitation minière et métallurgique en Nouvelle-Calédonie,Mines et métallurgie,7,6,1913,1914
burnsphilpco35crutchedfriarslondresec,"Burns, Philp and Co 35, Crutched Friars, LONDRES E.C",Documentation générale (par ordre chronologique),6,6,1926,1926
andeville,ANDEVILLE,Documentation générale (par ordre chronologique),6,6,1926,1926
unionelectriquecoloniale,"Union électrique coloniale, puis Union électrique d’outre-mer",Documentation générale (par ordre chronologique),6,6,1951,1951
portpapeeteetudes,"Port de Papeete (Société d'études, puis concessionnaire du)",Sociétés,6,6,1910,1910
nickelcorporationcompanyltd,"Nickel Corporation Company, Ltd",Mines et métallurgie,6,6,1901,1901
soufrieresvanualavailesbanks,"Société française des Soufrières de Vanua-Lava, îles Banks",Entreprises diverses,6,6,,
metallurgiquetao,Sté métallurgique de Tao,Documentation générale (par ordre chronologique),8,5,1922,1937
frigorifiquecaledonienne,Sté frigorifique calédonienne,Documentation générale (par ordre chronologique),5,5,1926,1926
minesmontdo,Société des Mines du Mont-Dô,Mines et métallurgie,5,5,1910,1910
minierecoloniale,Compagnie Minière coloniale,Documentation générale (par ordre chronologique); Mines et métallurgie,9,4,1920,1922
maisonbarrau,Maison Barrau,Documentation générale (par ordre chronologique),5,4,1926,1926
consolidatednickelcyltd,Consolidated Nickel Cy Ltd,Mines et métallurgie,4,4,1903,1903
vapeurstahitiens,Cie des vapeurs tahitiens,Documents généraux,3,3,1922,1922
bienvenue,La Bienvenue,Mines et métallurgie,3,3,1920,1920
exploitationscoloniales,"Société Générale d’Exploitations coloniales, puis Générale d’Exploitations coloniales, industrielles et minières",Mines et métallurgie,3,3,1898,1898
minieremetallurgiqueoceanie,Société Minière et Métallurgique de l'Océanie,Documentation générale (par ordre chronologique); Mines et métallurgie,8,2,1936,1951
commercialeilespacifique,Société commerciale française des îles du Pacifique,Documents généraux,3,2,1937,1937
minesnickeliferesminesmontdoreunies,Société des Mines nickelifères — et des mines du Mont-Dô réunies,Mines et métallurgie,2,2,1912,1912
caledoniennenouvelleshebrides,Compagnie Calédonienne des Nouvelles-Hébrides,Entreprises diverses,1,1,1882,1882
